Type,Entity,Company Number,OSCAR CPID
Academy Trust,Diocese of St Albans Multi-academy Trust,10449374,
Academy Trust,Discovery Multi Academy Trust,10264819,
Academy Trust,Dormers Wells Learning Trust,11066479,
Academy Trust,Dudley Academies Trust,10897797,
Academy Trust,Durham and Newcastle Diocesan Learning Trust,10847279,
Academy Trust,East Norfolk Multi Academy Trust,11200244,
Academy Trust,Ebor Academy Trust,08806335,
Academy Trust,Eden Learning Trust,10980753,
Academy Trust,Edison Trust Limited,09013070,
Academy Trust,Edmonton Academy Trust,10311383,
Academy Trust,EKC Schools Trust Limited,11154851,
Academy Trust,EKO Trust,10279605,
Academy Trust,Elevate Multi Academy Trust,10814201,
Academy Trust,Embark Multi Academy Trust,11717748,
Academy Trust,Emmanuel Schools Foundation,04464331,
Academy Trust,Emmaus Catholic Academy Trust,12206105,
Academy Trust,Empower Trust,11259965,
Academy Trust,Empowering Minds Academy Trust,10668193,
Academy Trust,Enable Trust,11369471,
Academy Trust,Endeavour Multi Academy Trust,10713045,
Academy Trust,Endeavour Partnership Trust,10245189,
Academy Trust,Enfield Learning Trust,10309116,
Academy Trust,Epping Forest Schools Partnership Trust,11240455,
Academy Trust,Equals Trust,10279606,
Academy Trust,Esher Sixth Form College,12062118,
Academy Trust,Esprit Multi Academy Trust,10481082,
Academy Trust,Esteem Multi-Academy Trust,11403922,
Academy Trust,Ethos Academy Trust,10745840,
Academy Trust,Everychild Trust,10034289,
Academy Trust,Evolve Education Trust,10566057,
Academy Trust,Exceed Academies Trust,10050238,
Academy Trust,Exceed Learning Partnership,10660150,
Academy Trust,Excellence In Education Trust,10035934,
Academy Trust,Exeter Learning Academy Trust,10428979,
Academy Trust,Extend Learning Academies Network,10896504,
Academy Trust,Falcon Education Academies Trust,12134421,
Academy Trust,Fields Multi Academy Trust,10419527,
Academy Trust,Fioretti Trust,10347700,
Academy Trust,Five Rivers Multi Academy Trust,10070417,
Academy Trust,Flagship Learning Trust,11683714,
Academy Trust,Forward Education Trust,10680422,
Academy Trust,Fosse Multi Academy Trust,13237898,
Academy Trust,Frank Field Education Trust,09904025,
Academy Trust,Frontier Learning Trust,12935907,
Academy Trust,Galileo Multi Academy Trust,10700526,
Academy Trust,Genesis Education Trust,10653595,
Academy Trust,Global Academy UTC Trust Limited,08713518,
Academy Trust,Godalming College,11090286,
Academy Trust,Great Western Academy Limited,08873553,
Academy Trust,Greater Manchester Learning Trust,10257544,
Academy Trust,Greengate Academy Trust,10396522,
Academy Trust,Greensand Multi Academy Trust,10980776,
Academy Trust,Greywood Multi-Schools Trust,11885406,
Academy Trust,Hadrian Learning Trust,10299446,
Academy Trust,Hales Valley Trust,10476114,
Academy Trust,Hamwic Education Trust,10749662,
Academy Trust,Harpenden Secondary Education Trust,09238779,
Academy Trust,Heart of Mercia,10499174,
Academy Trust,HERA Primary Academy Trust,10571943,
Academy Trust,Holy Cross Catholic Multi Academy Company,12084073,
Academy Trust,Hope Learning Community,10391530,
Academy Trust,Hornchurch Academy Trust,10760863,
Academy Trust,Houlton Church of England Multi Academy Trust,10499669,
Academy Trust,Hujjat School Trust,09257213,
Academy Trust,Ickford Learning Trust,10160645,
Academy Trust,Ignis Academy Trust,10512450,
Academy Trust,Inclusive Multi Academy Trust,10411381,
Academy Trust,Inclusive Schools Trust,10607038,
Academy Trust,InMAT,10427291,
Academy Trust,Inspira Academy Trust,13188733,
Academy Trust,Inspiration Academy Trust,10174100,
Academy Trust,Inspire Education Community Trust,10155032,
Academy Trust,Inspire Partnership Academy Trust,10421212,
Academy Trust,Inspiring Futures Academy Trust,10679414,
Academy Trust,Inspiring Learners Multi Academy Trust,11104150,
Academy Trust,Interaction and Communication Academy Trust Limited,10221189,
Academy Trust,Iris Learning Trust,10799237,
Academy Trust,Ivy Learning Trust,10874173,
Academy Trust,James Cook Learning Trust,11483831,
Academy Trust,James Marks Academy Trust,12058586,
Academy Trust,James Montgomery Academy Trust,10482806,
Academy Trust,John Milton Academy Trust,10298832,
Academy Trust,Kaleidoscope Multi Academy Trust,10885386,
Academy Trust,Kendal Primary Multi Academy Trust,09996478,
Academy Trust,Keys Co-Operative Academy Trust,10831275,
Academy Trust,King Edward VI Academy Trust Birmingham,10654935,
Academy Trust,Kingfisher Learning Trust,10046044,
Academy Trust,Kings Education Trust,11046672,
Academy Trust,Kingsbridge Educational Trust,09144847,
Academy Trust,Kisharon Academy Trust,09018917,
Academy Trust,Larwood Academy Trust,10359418,
Academy Trust,LDBS Academies Trust 2,10447269,
Academy Trust,Leading Learning Trust,10028278,
Academy Trust,Learn@ MAT,10377760,
Academy Trust,Learners' Trust,10224802,
Academy Trust,Learning Academies Trust,10285015,
Academy Trust,Learning Accord Multi Academy Trust,10261517,
Academy Trust,Learning Community Trust,10846393,
Academy Trust,Learning Link Multi Academy Trust,11002860,
Academy Trust,Learning Without Limits Academy Trust,10269535,
Academy Trust,Leeds Advanced Manufacturing UTC Limited,09257096,
Academy Trust,Leverhulme Academy Church Of England And Community Trust,10514293,
Academy Trust,Lighthouse Learning Trust,10819176,
Academy Trust,Link Academy Trust,10049068,
Academy Trust,Link Learning Trust,10660172,
Academy Trust,London Design & Engineering UTC,08283657,
Academy Trust,Maritime Academy Trust,10264735,
Academy Trust,Minster Trust for Education,11281594,
Academy Trust,Mosaic Academy Trust,10473528,
Academy Trust,Mulberry Schools Trust,10035860,
Academy Trust,Mulberry Tree CE Multi Academy Trust,10651460,
Academy Trust,Neat Academy Trust,10561094,
Academy Trust,New Collaborative Learning Trust,09257194,
Academy Trust,New Horizons Academy Trust,10228490,
Academy Trust,New Vision Trust,11086415,
Academy Trust,Newham Community Schools Trust,09896221,
Academy Trust,Nexus Multi Academy Trust,10075893,
Academy Trust,North Cornwall Learning Trust,11482891,
Academy Trust,North Hampshire Education Alliance,10933839,
Academy Trust,North Leamington School,09648936,
Academy Trust,North Star Academy Trust,13057873,
Academy Trust,Nurture Academies Trust,10035639,
Academy Trust,Oak Learning Partnership,11813193,
Academy Trust,Oak Learning Trust,10654345,
Academy Trust,Oak Trees Multi Academy Trust,10641561,
Academy Trust,Odyssey Collaborative Trust,11697576,
Academy Trust,One Community Trust,11953395,
Academy Trust,Orchard Community Trust,11620282,
Academy Trust,Orwell Multi Academy Trust,10650092,
Academy Trust,Our Children 1st,10631500,
Academy Trust,Our Community Multi Academy Trust,10842747,
Academy Trust,Our Lady and All Saints Catholic Multi Academy Company,12929650,
Academy Trust,Oval Learning Trust,10404023,
Academy Trust,Owlcotes Multi Academy Trust,11188252,
Academy Trust,Own Trust,11653378,
Academy Trust,Oxford Diocesan Bucks Schools Trust,10943040,
Academy Trust,Peak Edge,11650747,
Academy Trust,Pele Trust,11395017,
Academy Trust,Penk Valley Academy Trust,11124272,
Academy Trust,Pennine Academies Yorkshire,10975521,
Academy Trust,Perryfields Enterprise Academy Trust: Led By Perryfields Junior School Limited,10446206,
Academy Trust,Peterborough Keys Academies Trust,11108321,
Academy Trust,Ponteland Academy Trust,10314306,
Academy Trust,Pope Francis Multi Academy Trust,12425650,
Academy Trust,Portico Academy Trust,09952066,
Academy Trust,Potteries Educational Trust,10647453,
Academy Trust,Prince Regent Street Trust,11474011,
Academy Trust,Prosper Learning Trust,11018923,
Academy Trust,Prosper Multi Academy Trust,09961812,
Academy Trust,Prospere Learning Trust,10872612,
Academy Trust,Queen Charlotte Education Special Trust,12493881,
Academy Trust,Raedwald Trust,08702099,
Academy Trust,Rainford Academies Trust,10455406,
Academy Trust,Raleigh Learning Trust,10611866,
Academy Trust,Ray Academy Trust,10345317,
Academy Trust,Reach South Academy Trust,10151730,
Academy Trust,Real Life Learning Academy Trust,10279924,
Academy Trust,Reigate Learning Alliance,10858221,
Academy Trust,River Tees Multi-academy Trust,09861442,
Academy Trust,Roch Valley Church of England Multi Academy Trust,11462246,
Academy Trust,Romero Catholic Academy Trust,11907285,
Academy Trust,Rural Church Schools Academy Trust,10646689,
Academy Trust,Ryedale Learning Trust,12974763,
Academy Trust,Sail Academy Trust,11099763,
Academy Trust,Salisbury Plain Academies,10163646,
Academy Trust,Sand Academies Trust,11968610,
Academy Trust,Saracens Multi-Academy Trust,10646649,
Academy Trust,Scarborough UTC Limited,08902599,
Academy Trust,SDBE Multi-academy Trust,10385920,
Academy Trust,Selby Educational Trust,09950422,
Academy Trust,Severn Bridges Multi Academy Trust,10651131,
Academy Trust,Severn Federation Academy Trust,13034661,
Academy Trust,Sharples School a Multi Academy Trust,09677469,
Academy Trust,Sheffield South East Trust,10460387,
Academy Trust,Sikh Academies Trust,13104715,
Academy Trust,Sir Graham Balfour Multi-academy Trust,10238899,
Academy Trust,Sir Simon Milton Westminster University Technical College,09264827,
Academy Trust,Smart Multi Academy Trust,10257723,
Academy Trust,Soke Education Trust,10954886,
Academy Trust,Solihull Alternative Provision Academy Limited,09613181,
Academy Trust,South Bank Multi Academy Trust,10067116,
Academy Trust,South East Surrey Schools Education Trust,10479401,
Academy Trust,South Warwickshire Academy Trust,11137772,
Academy Trust,South York Multi Academy Trust,11082297,
Academy Trust,Southerly Point Co-operative Multi-academy Trust,10552443,
Academy Trust,Spa Education Trust,11425513,
Academy Trust,Specialist Learning Trust,10877352,
Academy Trust,St Aidan'S Catholic Primary School,10045230,
Academy Trust,St Anthony's Catholic Primary School,10810081,
Academy Trust,St Bartholomew's CE Multi Academy Trust,10312858,
Academy Trust,St Chad's Catholic Primary School,10037192,
Academy Trust,St Gregory the Great Catholic Academy Trust,10785982,
Academy Trust,St Jerome Church of England Bilingual Primary School,09010445,
Academy Trust,St Margaret Clitherow Catholic Academy Trust,11960874,
Academy Trust,St Mary's Anglican Academy,10629947,
Academy Trust,St Michael's Church of England Primary School,09894699,
Academy Trust,St Stephen's Church of England Multi Academy Trust,10773530,
Academy Trust,St Teresa of Calcutta Catholic Academy Trust,10856800,
Academy Trust,St Teresa of Calcutta Multi Academy Company,11844357,
Academy Trust,Stamford Park Trust,11736886,
Academy Trust,Stanley Learning Partnership,10380011,
Academy Trust,Stanton Bridge Multi Academy Trust,10399358,
Academy Trust,Star Academy Trust Limited,10131046,
Academy Trust,Steel River Academy Trust,12109048,
Academy Trust,Stephen Sutton Multi-academy Trust,10525065,
Academy Trust,Stephenson Multi Academy Trust,10564255,
Academy Trust,Stowe Valley Multi Academy Trust,10445759,
Academy Trust,Streetsbrook Academy Trust,10225404,
Academy Trust,Strive4 Academy Trust,10863245,
Academy Trust,T.E.A.M Education Trust,12280998,
Academy Trust,T4 Trust,12111001,
Academy Trust,Talent Education Trust,10036154,
Academy Trust,Tees Valley Collaborative Trust,10743632,
Academy Trust,Templefields Multi-academy Trust,10859069,
Academy Trust,Tennyson Learning Community,12028640,
Academy Trust,The Academy for Character and Excellence,10098444,
Academy Trust,The Adnan Jaffery Academy Trust,09026334,
Academy Trust,The Areté Trust,10760163,
Academy Trust,The Auriga Academy Trust,10284264,
Academy Trust,The Beam Education Trust,13129766,
Academy Trust,The Beckmead Trust,11830749,
Academy Trust,The Bishop Fraser Trust,11005401,
Academy Trust,The Bolton Impact Trust,09971348,
Academy Trust,The Boxing Academy Trust,09876066,
Academy Trust,The Brickfields Trust,10538130,
Academy Trust,The Brigshaw Learning Partnership,10301662,
Academy Trust,The Challenge Academy Trust,10689247,
Academy Trust,The Children's Endeavour Trust,11683082,
Academy Trust,The Circle Trust,11031096,
Academy Trust,The Claxton Trust,10461895,
Academy Trust,The Compass Partnership of Schools,10360957,
Academy Trust,The Consortium Multi-academy Trust,10255142,
Academy Trust,The Corvus Learning Trust,11045796,
Academy Trust,The Creative Learning Partnership Trust,10226712,
Academy Trust,The David Nieper Education Trust,09751853,
Academy Trust,The de Curci Trust,10646541,
Academy Trust,The Diocese of Norwich St Benet's Multi-Academy Trust,11276240,
Academy Trust,The Diocese of Worcester Multi Academy Trust,10390487,
Academy Trust,The Dove Academy Trust,10199461,
Academy Trust,The Durham UTC Limited,08706625,
Academy Trust,The Exceptional Education Trust,10014175,
Academy Trust,The Galaxy Trust,10250958,
Academy Trust,The Grand Union Partnership,10768218,
Academy Trust,The Great North Wood Education Trust,10679690,
Academy Trust,The Greenwich Catholic Schools Trust,10762358,
Academy Trust,The Harrow Academies Trust,09026369,
Academy Trust,The Hill Trust,10177811,
Academy Trust,The Holy Family Catholic Multi Academy Company,10657219,
Academy Trust,The Illuminare Multi Academy Trust,10859049,
Academy Trust,The Inspiring Change Multi-academy Trust,10393053,
Academy Trust,The Island Learning Trust,10296549,
Academy Trust,The Keys Academy Trust,10818575,
Academy Trust,The Learning Village Academy Trust,09648423,
Academy Trust,The Legacy Learning Trust,11281425,
Academy Trust,The LETTA Trust,10726202,
Academy Trust,The Lighthouse Trust,09671531,
Academy Trust,The LIPA Sixth Form College,08825752,
Academy Trust,The Lubavitch Multi-academy Trust,11211005,
Academy Trust,The Mast Academy Trust,10357163,
Academy Trust,The Misbourne,11024953,
Academy Trust,The Nene Valley Partnership,11842925,
Academy Trust,The New Guild Trust,11185205,
Academy Trust,The Northampton Free School Trust,08782697,
Academy Trust,The Oak Partnership Trust,11692743,
Academy Trust,The Pegasus Partnership Trust,11628646,
Academy Trust,The Pennine Trust,11121514,
Academy Trust,The Pilgrim Multi Academy Trust,10382748,
Academy Trust,The Priestley Academy Trust,10410830,
Academy Trust,The Prospect Trust,10842315,
Academy Trust,The Richmond upon Thames School Trust,08836866,
Academy Trust,The Richmond West Schools Trust,10081995,
Academy Trust,The Ron Dearing UTC,10009591,
Academy Trust,"The Royal School, Wolverhampton",09250153,
Academy Trust,The Samara Trust,11072683,
Academy Trust,The Sir John Brunner Foundation,11227336,
Academy Trust,The Skylark Partnership,10992368,
Academy Trust,The Societas Trust,09987031,
Academy Trust,The South East Stafford Academy Trust,10178490,
Academy Trust,The Southfield Trust,10042321,
Academy Trust,The Star Multi Academy Trust,11291523,
Academy Trust,The Talentum Learning Trust,09999238,
Academy Trust,The Tapscott Learning Trust,10679504,
Academy Trust,The Tilian Partnership,10259334,
Academy Trust,The Tower Trust,10922680,
Academy Trust,The True Learning Partnership,10455740,
Academy Trust,The Villages' Multi-academy Trust,10765135,
Academy Trust,The Vines Academy Trust,11379217,
Academy Trust,The Wherry School Trust,09255088,
Academy Trust,The Wings' CE Trust,10606569,
Academy Trust,The Yare Education Trust,10301555,
Academy Trust,Three Spires Trust,13153266,
Academy Trust,Thrive Co-Operative Learning Trust Ltd,10375776,
Academy Trust,Transform Learning Trust Limited,10269490,
Academy Trust,Transforming Futures Multi Academy Trust Limited,10038640,
Academy Trust,Treetops Learning Community,10653875,
Academy Trust,Triumph Multi Academy Trust,10413201,
Academy Trust,Turner Schools,10084743,
Academy Trust,Tyne Community Learning Trust,11914646,
Academy Trust,United Schools Trust,09255130,
Academy Trust,Unity Academy Trust,10363519,
Academy Trust,Unity Education Trust,10591822,
Academy Trust,Unity MAT,11035866,
Academy Trust,University of Liverpool Mathematics School,11686521,
Academy Trust,University Of Winchester Academy Trust,09718264,
Academy Trust,University Technical College Warrington,08714780,
Academy Trust,Urbis Academy Trust,10035844,
Academy Trust,UTC Crewe,08293553,
Academy Trust,UTC Portsmouth,09268101,
Academy Trust,Uttoxeter Learning Trust,10547353,
Academy Trust,Valour Multi-academy Trust,10766406,
Academy Trust,Vision Academy Learning Trust,10249712,
