URN,EstablishmentName,charity_number,company_number,charity_name,active
142660,The Jam Academy,,,,False
142773,Blackstone Secondary School,,,,False
142776,Landmark International School,1170355,09993570,,True
142778,The Independent School,,,,False
142832,New Level Academy,,,,True
142860,Meadows School,,,,False
142925,Ticehurst Hospital School,,,,False
142929,Rise Learning Zone,,,,False
142930,FUEL,1141054,06738318,,True
142931,Dar Ul Madinah,,,,True
142939,The Place Independent School,,,,True
143017,Kings International Study Centre At Downside,,06198271,,False
143018,Wotton House International School Gloucestershire,,,,True
143019,SW!TCH Borders,1084634,03951096,,False
143036,Alternative Centre of Education,,,,True
143037,St Anthony's School for Girls,,00438111,,True
143038,Sandwell Valley School,1172272,10288316,,True
143039,Blackwater Academy,,,,True
143040,Imedia School,,,,True
143041,Hope School,1100310,,,True
143042,Cherwell College Oxford,,,,True
143046,Kings Brighton,,06198271,,True
143048,Azbuka Russian-English Bilingual School,1153976,08586329,,True
143049,Hopespring Newcastle,,,,True
143081,Horatio House Independent School,1095214,04329682,,False
143098,Columbus House,,,,False
143102,TLG Wakefield,,,,True
143105,The National Mathematics and Science College,,,,True
143174,Newbury Independent School,,,,True
143407,Chances Educational Support Services,1173430,10229618,,True
143418,Birmingham Independent College,,,,True
143425,London Tutorial College,,,,False
143429,Old Farm School,,,,True
143521,TLG Chelmsford,,,,False
143525,Yeshiva Lezeirim Preparatory Academy,,,,False
143530,Southbank International School Westminster,,02313425,,True
143640,Advance Education,,,,True
143646,Pennine House Hospital School,,,,True
143838,Urban Mission School,1116919,05309212,,True
143840,Queensgate College,,,,False
143841,Nightingale House School,,09097182,,True
143858,Lincoln House School,,09097182,,True
143912,Progress Schools - Toxteth,,,,True
143928,Foundation Bridge Academy,,,,False
143930,Cheshire Alternative Provision School,,,,True
143933,Education-My Life Matters,,,,True
143935,Reflections Nursery and Forest School,,,,True
143947,Totnes Progressive School,,,,True
144363,Lubavitch Senior Boys School,,,,True
144369,Huntercombe Hospital School Watcombe,,,,False
144370,Rotunda Independent School for Excellent,518951,02050597,,False
144377,Youth Works Community College,,,,True
144404,The Retreat,,09097182,,True
144514,The WASP Centre,,,,True
144516,Wetherby Kensington,,00438111,,True
144620,Beechtree Steiner Initiative,1119694,05515948,,False
144717,Hidelow Grange School,,,,True
144727,Lubavitch Yeshiva Ketanah of London,,,,True
144738,Gesher School,1160465,09223197,,True
144795,"Eaton Square Senior School, Mayfair",,,,True
144801,Royale International School of Education,,,,False
144804,The Independent Grammar School:Durham,,04000429,,True
144805,Alamiyah School,1158578,08922089,,True
144806,Watchorn Christian School,1185024,10350117,,True
144807,E-Spired Centre of Excellence,,,,True
144808,Releasing Potential School,,,,True
144811,Rida Girls High School,517213,13307332,,True
144816,OLIVE HIGH,,,,True
144817,Cre8 Futures Learning Centre,,,,False
144818,Open Box Education Centre,1088038,,,True
144820,Central Birmingham Education Centre,,,,False
144855,Assure Community College,,,,True
144856,Progress Schools - Wirral,,,,True
144857,Pivot Academy,,,,True
144965,Kensington Wade,,,,True
144967,Re-Entry,1067323,03179221,,False
145025,Huntercombe Hospital School Meadow Lodge,,,,False
145129,Take 1 Learning Centre,1145203,05569637,,True
145160,Peregrinate School,,,,True
145162,TLG Tendring,1131856,,,True
145165,Allen House Independent School,207782,00321509,,False
145168,Olive Secondary Girls,,,,False
145169,The Beech House School,,10624313,,True
145170,Elizabeth House School,,,,True
145186,Iqra Girls High School,1166487,CE006205,,False
145187,Progress Schools Wigan,,,,True
145192,Bep Academy,1048090,02772914,,True
145195,Falcons Prep - Richmond,,00438111,,True
145292,St Bees School,,,,True
145295,Unique Children's School,,,,True
145296,Rosa House School,,,,True
145416,Al-Madani Independent Grammar School,,,,True
145417,New Ways School,,,,True
145463,Employability Solutions Independent School,,,,True
145465,Moorfield Learning Centre,,,,True
145471,Liral Veget College London,,,,False
145472,First Rung Independent School,,,,False
145478,The Prepatoria School,,,,True
145493,Wribbenhall School,,,,True
145499,Eden Springs Girls Secondary,,,,True
145505,Jameah Boys Academy,,06305498,,True
145552,Jasper City School,1179575,07637153,,True
145568,Harrow Independent College,,,,True
145858,Priory Blandford Camhs,,,,False
145932,Build-a-Future Independent School,,,,True
145946,Shiras Devorah High School,,,,True
146030,The Nook School,,,,True
146078,Peak Education - Audley,,,,True
146164,The Seeds School,,,,True
146182,Lawrence House,,,,True
146292,Ameina Community Education,,,,False
146301,Oaks International School,,,,True
146337,Alex Park Democratic School,,09981531,,False
146353,Progress Schools - Chorley,,09873514,,False
146516,Oxford International College,,10519759,,True
146525,Keser Girls School,,,,True
146553,LSI Independent College,,,,True
146569,Turning Point Academy,,,,True
146633,Southway,,,,True
146654,LUMIAR STOWFORD SCHOOL,,,,True
146671,Belong School Gloucestershire,,08735439,,True
146729,Al Risalah Boys' School,,,,True
146736,Alchemy School,,,,True
146748,Yesodey Hatorah Girls School,,,,True
146773,Teenage Works,,11216460,,True
146805,Big Picture Doncaster,,11120513,,False
146973,Koru,,,,True
146999,Camp Hill Education,,,,True
147025,Al-Zahra School,,,,True
147027,Al-Khair Secondary Girls,,,,True
147030,Heath House Hospital School,,,,False
147038,Heritage Academy,,11843657,,True
147060,Odyssey House School,,11622321,,True
147161,Malton Montessori School,,03144184,,True
147168,The Family Learning School,,10911863,,True
147170,Castle Futures,,07590219,,True
147171,Rida Boys High School,,,,True
147184,Al-Khair School Preparatory School,,,,True
147205,VTC Independent School,,,,True
147208,Ateres Elisheva,,,,True
147221,George Johnson Education Centre,,10807521,,True
147223,Imam Muhammad Adam Institute Boys School,,,,True
147224,SMK Gateway - Alternative Provision,,,,True
147234,Orion School,,,,True
147235,Progress Schools - Stockport,,09873514,,True
147236,Excellence Girls Academy,,11960722,,True
147272,Beis Rochel Mcr Girls school ltd,,,,True
147296,Beis Rochel D'satmar School,,07089312,,True
147301,Edenfield Girls' High School,,,,True
147312,Ohr Emes,,,,True
147313,Tashbar Boys Nursery,,,,True
147331,New School Canterbury,1180996,10975206,,True
147366,Bnos Margulis Viznitz Girls' School,,,,True
147455,Liberty Woodland School,,,,True
147462,Learning4Life-GY,,11948182,,True
147468,Progress Schools - Hamilton Square,,,,True
147470,Bristol International College,,,,True
147471,Belong School Devon,,08735439,,True
147546,Educate U,,,,True
147547,Roehampton Hospital School,,,,True
147604,Noorul Uloom,,,,True
147614,Colours Academy,,,,False
147648,Hopespring Sunderland,,CE017746,,True
147660,Norbury Court School,,06398979,,True
147662,Rochdale Islamic Academy,,,,True
147665,Prudentia Education,,10229218,,True
147666,Ellern Mede Moorgate School,,,,True
147681,Greenwich Engineering and Medical School,,,,True
147690,Al Hikmah Boys School,,,,True
147697,Progress Schools - Thrapston,,09873514,,True
147700,Shoshanim,,11237908,,True
147702,V.A.S.E Academy,,,,True
147732,Arco Academy,,,,True
147733,Beacon Lights Schools,,11768083,,True
147735,Springfield House,,,,True
147782,Castles Futures Scunthorpe,,OC415116,,True
147783,RGS Dodderhill,1120644,06251081,,True
147787,OYY Lubavitch Boys School,,07074618,,True
147789,Elysian Animal Assisted Therapy and Learning CIC,,,,True
147791,TLG Hull,,,,False
147859,Safe Start Education,,,,True
147899,Cornerstone Academy,,13087605,,True
147908,Tennis Avenue School,,12445791,,True
147911,Atelier21 Future School,,,,True
147912,Westwood Boys School,,,,True
147913,Sumus Woolwich,,,,False
147948,Marchwood Park Hospital School,,,,False
147957,Maida Vale School,,,,True
147966,Harmony Primary School,,CE010103,,True
147980,Rosewood Independent School,,,,True
147986,The New School,,,,True
148010,International School of Creative Arts,,,,True
148032,VLC,,CE018218,,True
148043,AYA College (On-Site Educational Provision),,,,True
148070,Progress Schools - Lilford Centre,,,,True
148149,Life Wirral (Independent) Sport School,,,,True
148157,Redstone Academy for Girls,,07996928,,True
148175,ES Independent School Kirklees,,09670563,,True
148190,Unique Academy,,CE018414,,True
148243,The Secret Garden,,12857785,,True
148244,Frobel Independent School,,12746641,,True
148248,JP Alternative Education,,,,True
148252,WV2 Education,,,,True
148255,LS-TEN,,,,True
148324,Cobham Montessori School,,08388799,,True
148341,Outwood Alternative Provision Eston,,06995649,,True
148359,The Regis Academy,1081948,04012682,,True
148471,Nazene Danielle School of Performing Arts,,12105018,,True
148475,Me'or High School,,12226282,,True
148542,Progress Schools - Gorton,,,,True
148551,Baytul Ilm Secondary School,,13190653,,True
148564,The King Alfred School,,,,True
148568,Tower Learning Centre,,,,True
148591,Brighton International School,,,,True
148593,Learningsure College,,,,True
148598,Demetae Academy,,13214023,,True
148620,NexGen Academy,,,,True
148632,MEPA Academy Limited,,,,True
148642,Priory Park Community School,,13218141,,True
148643,Progress Schools - Wolverhampton,,09873514,,True
148646,BFC School,,,,True
148651,Cumbric,,,,True
148652,Ateres Beis Yaakov Primary School,1189564,11705200,,True
148732,Emscote School,,,,True
148756,Refocus,,12425708,,True
148759,Core Training and Development,,,,True
148802,Assess North West,,,,True
148804,Progress Schools - Tees Valley,,,,True
148806,The Worksop Montessori School,,13175887,,True
148829,Want2Achieve The Academy,,13238683,,True
149017,Lancashire Alternative Provision,,12991648,,True
149027,"Cardiff Sixth Form College, Cambridge",,,,True
