org_id_a,org_id_b,name
GB-SC-SC046482,GB-COH-02645233,THE ST BARNABAS SOCIETY
GB-SC-SC046499,GB-COH-SC532119,POSTCODE INNOVATION TRUST
GB-SC-SC046500,GB-COH-07489189,THE WAVE PROJECT
GB-SC-SC046510,GB-COH-SC422047,NORTH WEST HIGHLANDS GEOPARK LIMITED
GB-SC-SC046541,GB-COH-00355443,THE KINGDOM HALL TRUST
GB-SC-SC046556,GB-COH-08991099,FAIR CREDIT CHARITY LTD
GB-SC-SC046557,GB-COH-02292601,INSTITUTE FOR PUBLIC POLICY RESEARCH
GB-SC-SC046600,GB-COH-SC486472,GALLAN HEAD COMMUNITY TRUST
GB-SC-SC046607,GB-COH-SC461602,THE WHEATLEY FOUNDATION LIMITED
GB-SC-SC046635,GB-COH-07194338,CYCLISTS FIGHTING CANCER LTD
GB-SC-SC046653,GB-COH-SC531993,SOUTH WEST FIFE COMMUNITY SPORTS PARTNERSHIP LIMITED
GB-SC-SC046672,GB-COH-SC535912,ABERDOUR FESTIVAL LIMITED
GB-SC-SC046678,GB-COH-SC539156,BALLOCH WOOD COMMUNITY VENTURE
GB-SC-SC046683,GB-COH-SC536028,FIFE CENTRE FOR EQUALITIES
GB-SC-SC046703,GB-COH-SC539856,NEW CRAIG COMMUNITY CHURCH
GB-SC-SC046712,GB-COH-08924646,THE EHLERS-DANLOS SUPPORT UK
GB-SC-SC046721,GB-COH-SC431416,MINDMOSAIC COUNSELLING AND THERAPY
GB-SC-SC046735,GB-COH-07278507,REVERSE RETT
GB-SC-SC046819,GB-COH-SC544049,CLEAN PLANET NOW
GB-SC-SC046840,GB-COH-08570737,BRAIN TUMOUR RESEARCH
GB-SC-SC046866,GB-COH-00136726,INTERNATIONAL BIBLE STUDENTS ASSOCIATION
GB-SC-SC046885,GB-COH-SC535777,NAIRN MEN'S SHED
GB-SC-SC046889,GB-COH-SC546564,DUNARD FUND
GB-SC-SC046900,GB-COH-SC482590,AL KHALIL COLLEGE
GB-SC-SC046904,GB-COH-SC531695,INTERNATIONAL MUSIC AND PERFORMING ARTS CHARITABLE TRUST SCOTLAND
GB-SC-SC046917,GB-COH-08151279,DKMS FOUNDATION
GB-SC-SC046928,GB-COH-SC547197,GREAT WILDERNESS CHALLENGE
GB-SC-SC046949,GB-COH-SC549024,FALKLAND COMMUNITY DEVELOPMENT TRUST
GB-SC-SC046952,GB-COH-03858051,WATCH TOWER BIBLE AND TRACT SOCIETY OF BRITAIN
GB-SC-SC046969,GB-COH-06909767,GREENPOWER EDUCATION TRUST
GB-SC-SC046972,GB-COH-09060425,HOME FOR GOOD
GB-SC-SC046981,GB-COH-08330240,STREET DOCTORS LTD
GB-SC-SC047009,GB-COH-08229467,HAEUK
GB-SC-SC047014,GB-COH-SC502566,SHAPER CAPER LIMITED
GB-SC-SC047022,GB-COH-SC541954,MUSLIM HOUSE LTD
GB-SC-SC047042,GB-COH-02702928,FRG LIMITED
GB-SC-SC047046,GB-COH-SC551313,GRACE CHURCH LARBERT
GB-SC-SC047069,GB-COH-SC299711,GIFFORD COMMUNITY LAND COMPANY
GB-SC-SC047092,GB-COH-SC524180,THEATRE GU LEOR
GB-SC-SC047163,GB-COH-06985330,CHURCH MISSION SOCIETY
GB-SC-SC047175,GB-COH-07169558,OUR AIM APPEALS
GB-SC-SC047178,GB-COH-SC554892,TRINITY COMMUNITY TRUST
GB-SC-SC047181,GB-COH-SC529362,THRIVING SURVIVORS LTD
GB-SC-SC047191,GB-COH-SC480641,TORRY DEVELOPMENT TRUST LIMITED
GB-SC-SC047202,GB-COH-SC554095,HOLY SPIRIT MINISTRIES
GB-SC-SC047250,GB-COH-SC551774,BLACKHALL COMMUNITY TRUST
GB-SC-SC047282,GB-COH-SC557791,GLASGOW SOCIAL ENTERPRISE NETWORK
GB-SC-SC047314,GB-COH-05669443,THE INVOLVE FOUNDATION
GB-SC-SC047316,GB-COH-SC555365,THE LOUISE PROJECT
GB-SC-SC047319,GB-COH-SC544235,EDINBURGH MERCHANT COMPANY ENTERPRISE FUND LIMITED
GB-SC-SC047326,GB-COH-06569927,ANDREW WOMMACK MINISTRIES - EUROPE
GB-SC-SC047332,GB-COH-06724061,THE FRAGILE X SOCIETY
GB-SC-SC047335,GB-COH-SC563463,DOLLAR COMMUNITY DEVELOPMENT TRUST
GB-SC-SC047353,GB-COH-SC556133,CERES & DISTRICT COMMUNITY TRUST
GB-SC-SC047359,GB-COH-SC564398,LYTH ARTS CENTRE LTD
GB-SC-SC047367,GB-COH-03005933,THE BRITISH SOCIETY FOR IMMUNOLOGY
GB-SC-SC047369,GB-COH-07339522,RETT UK
GB-SC-SC047377,GB-COH-SC535735,ARDWELL COMMUNITY KIRK
GB-SC-SC047413,GB-COH-SC553911,THE POLLOKSHIELDS TRUST
GB-SC-SC047429,GB-COH-02944156,DEMENTIA UK
GB-SC-SC047438,GB-COH-SC154598,SCOTREGEN LIMITED
GB-SC-SC047454,GB-COH-SC564970,THE GLASGOW BARONS
GB-SC-SC047472,GB-COH-SC527639,STANDING TALL ARTS LIMITED
GB-SC-SC047485,GB-COH-SC557034,ST JOHN SCOTLAND
GB-SC-SC047495,GB-COH-09617554,THE INSURANCE INDUSTRY CHARITABLE FOUNDATION - LONDON DIVISION
GB-SC-SC047516,GB-COH-SC568693,FOUND CHURCH UK
GB-SC-SC047523,GB-COH-SC531385,MILNGAVIE COMMUNITY DEVELOPMENT TRUST
GB-SC-SC047525,GB-COH-SC504051,PASSION4FUSION LIMITED
GB-SC-SC047527,GB-COH-00074461,THE INSURANCE CHARITIES
GB-SC-SC047537,GB-COH-09943640,HERITAGE TRUST NETWORK
GB-SC-SC047557,GB-COH-03476510,THE CAXTON TRUST
GB-SC-SC047589,GB-COH-SC552800,BEAIRTEAS BHARRAIGH LTD
GB-SC-SC047600,GB-COH-02038895,STARLIGHT CHILDREN'S FOUNDATION
GB-SC-SC047606,GB-COH-SC496882,ALYTH DEVELOPMENT TRUST LIMITED
GB-SC-SC047641,GB-COH-SC572109,DUNKELD CARE LTD
GB-SC-SC047645,GB-COH-00993060,THE CAMERON FUND
GB-SC-SC047653,GB-COH-SC573492,DINGWALL COMMUNITY DEVELOPMENT COMPANY
GB-SC-SC047700,GB-COH-SC552977,BIGGAR RUGBY FOOTBALL CLUB
GB-SC-SC047720,GB-COH-04397258,FARPLACE ANIMAL RESCUE LIMITED
GB-SC-SC047722,GB-COH-SC562518,WEST WARD WORKS
GB-SC-SC047725,GB-COH-SC541501,BARRAS URBAN VILLAGE
GB-SC-SC047727,GB-COH-SC521561,NAIRN RIVER ENTERPRISE
GB-SC-SC047730,GB-COH-09486245,POLYCYSTIC KIDNEY DISEASE CHARITY
GB-SC-SC047740,GB-COH-06918246,UROSTOMY ASSOCIATION
GB-SC-SC047751,GB-COH-SC548381,KRFC BLUES LIMITED
GB-SC-SC047755,GB-COH-SC562851,DUNFERMLINE ISLAMIC CENTRE LIMITED
GB-SC-SC047760,GB-COH-08612989,WALKING WITH THE WOUNDED
GB-SC-SC047766,GB-COH-SC420008,TAP INTO IT WHERE YOU ARE LIMITED
GB-SC-SC047767,GB-COH-08426630,POLICE CARE UK
GB-SC-SC047778,GB-COH-10338868,MATES IN MIND
GB-SC-SC047781,GB-COH-08139367,THE JUNCTION 42 FOUNDATION
GB-SC-SC047839,GB-COH-02441319,THE FIVE LAMPS ORGANISATION
GB-SC-SC047864,GB-COH-SC431830,DEMENTIA FRIENDLY COMMUNITIES LTD
GB-SC-SC047866,GB-COH-SC576731,ACAIR
GB-SC-SC047869,GB-COH-SC578932,GSC THROUGH-CARE
GB-SC-SC047900,GB-COH-SC507088,H3UNI
GB-SC-SC047901,GB-COH-07255704,BRITISH TRIATHLON FOUNDATION TRUST
GB-SC-SC047954,GB-COH-SC581556,WEST HIGHLAND MUSEUM TRUST
GB-SC-SC047967,GB-COH-03817762,FAMILY LIVES
GB-SC-SC047971,GB-COH-SC374107,COIGACH COMMUNITY DEVELOPMENT COMPANY
GB-SC-SC048001,GB-COH-SC583493,BLYTHSWOOD CARE
GB-SC-SC048008,GB-COH-SC539063,ABBEYVIEW BOWLING CLUB
GB-SC-SC048021,GB-COH-10445616,COMBINED CADET FORCE ASSOCIATION
GB-SC-SC048023,GB-COH-08110993,KINGDOM HERITAGE CHRISTIAN FELLOWSHIP
GB-SC-SC048026,GB-COH-SC554624,OPTOMED LTD
GB-SC-SC048052,GB-COH-SC576904,POSSILPARK PEOPLE'S TRUST
GB-SC-SC048055,GB-COH-07240359,THE PRINCE'S COUNTRYSIDE FUND
GB-SC-SC048074,GB-COH-SC475085,UNDER THE TREES LTD
GB-SC-SC048075,GB-COH-08556057,GIVE US TIME
GB-SC-SC048086,GB-COH-SC461352,SCOTTISH RURAL ACTION
GB-SC-SC048102,GB-COH-04117665,CO-OPERATIVE COMMUNITY INVESTMENT FOUNDATION
GB-SC-SC048109,GB-COH-SC563706,BOTHY PROJECT
GB-SC-SC048135,GB-COH-SC588340,HOPE CITY CHURCH EDINBURGH
GB-SC-SC048141,GB-COH-04648400,ICE AND FIRE THEATRE COMPANY
GB-SC-SC048146,GB-COH-SC510056,RED BRIDGE ARTS
GB-SC-SC048164,GB-COH-SC589570,COMMUNITY DEVELOPMENT COMPANY OF NESTING
GB-SC-SC048180,GB-COH-10600789,GFG FOUNDATION
GB-SC-SC048185,GB-COH-07142012,ROYAL MARINES ASSOCIATION - THE ROYAL MARINES CHARITY
GB-SC-SC048203,GB-COH-02301337,FAMILY HOLIDAY CHARITY
GB-SC-SC048207,GB-COH-08134971,SAFE FAMILIES FOR CHILDREN
GB-SC-SC048210,GB-COH-04189027,ENCEPHALITIS SUPPORT GROUP
GB-SC-SC048212,GB-COH-SC422575,CHARLOTTE BAPTIST CHAPEL LIMITED
GB-SC-SC048233,GB-COH-SC577048,THE JUNIPER TRUST
GB-SC-SC048239,GB-COH-SC417014,NOURISH (SCOTLAND)
GB-SC-SC048260,GB-COH-SC575753,BONNYMUIR GREEN COMMUNITY TRUST
GB-SC-SC048278,GB-COH-SC382995,HEAR MY MUSIC
GB-SC-SC048291,GB-COH-05203237,SAFELIVES
GB-SC-SC048296,GB-COH-SC594053,SURVIVORS OF HUMAN TRAFFICKING IN SCOTLAND
GB-SC-SC048309,GB-COH-SC594302,"DORWARD HOUSE, MONTROSE"
GB-SC-SC048315,GB-COH-SC585455,NORTH EAST FIFE COMMUNITY HUB
GB-SC-SC048317,GB-COH-03069468,ACTION AGAINST HUNGER UK
GB-SC-SC048338,GB-COH-SC449541,SUNSHINE CLUB
GB-SC-SC048339,GB-COH-SC581753,THE BALLANTRAE TRUST
GB-SC-SC048359,GB-COH-05036122,KINGSWAY INTERNATIONAL CHRISTIAN CENTRE
GB-SC-SC048377,GB-COH-SC581705,THE MILLAR FOUNDATION
GB-SC-SC048389,GB-COH-10404912,OAK TREE ANIMALS' CHARITY
GB-SC-SC048393,GB-COH-SC596643,C7 CITY REACH
GB-SC-SC048403,GB-COH-SC594829,CIVIL RIGHTS FIRST
GB-SC-SC048413,GB-COH-04116279,RACING WELFARE
GB-SC-SC048422,GB-COH-SC589357,WOODLANDS COMMUNITY SPORTS LIMITED
GB-SC-SC048425,GB-COH-SC574279,LAUNCH IT TRUST DUNDEE
GB-SC-SC048440,GB-COH-SC532377,ELGIN TOWN HALL FOR THE COMMUNITY LTD
GB-SC-SC048462,GB-COH-SC599995,THE NORTH BERWICK TRUST LTD
GB-SC-SC048464,GB-COH-SC600162,THE ROONEY FAMILY FOUNDATION
GB-SC-SC048478,GB-COH-SC476995,DYNAMIC GYMNASTICS
GB-SC-SC048480,GB-COH-SC553739,ARRAN DEVELOPMENT TRUST
GB-SC-SC048506,GB-COH-06537095,THE STUDENT CHRISTIAN MOVEMENT
GB-SC-SC048529,GB-COH-SC597960,THE THREE KINGS CULLEN ASSOCIATION
GB-SC-SC048619,GB-COH-SC551472,WINCHBURGH COMMUNITY DEVELOPMENT TRUST
GB-SC-SC048638,GB-COH-03012626,HABITAT FOR HUMANITY GREAT BRITAIN
GB-SC-SC048644,GB-COH-06741827,WIKIMEDIA UK
GB-SC-SC048661,GB-COH-SC604224,MURRAY PLAY FOUNDATION
GB-SC-SC048666,GB-COH-08908969,THE JON EGGING TRUST
GB-SC-SC048675,GB-COH-SC606533,TRIPLE TAP TECH
GB-SC-SC048688,GB-COH-SC538909,ROSYTH COMMUNITY PROJECTS LIMITED
GB-SC-SC048689,GB-COH-SC604936,ALVA DEVELOPMENT TRUST
GB-SC-SC048703,GB-COH-10008613,SPORTING FORCE LTD
GB-SC-SC048708,GB-COH-SC558349,THE AARSKOG FOUNDATION LTD
GB-SC-SC048726,GB-COH-02733932,THE CHARTERED INSTITUTE OF BUILDING BENEVOLENT FUND
GB-SC-SC048756,GB-COH-SC357262,STREET SOCCER (SCOTLAND) LIMITED
GB-SC-SC048761,GB-COH-SC583682,NEW CUMNOCK DEVELOPMENT TRUST
GB-SC-SC048774,GB-COH-07986971,THE BRILLIANT CLUB
GB-SC-SC048838,GB-COH-04500270,FRIENDS INTERNATIONAL MINISTRIES
GB-SC-SC048852,GB-COH-11166200,RSM UK FOUNDATION
GB-SC-SC048858,GB-COH-03323040,POHWER
GB-SC-SC048860,GB-COH-06683343,GOOD VIBRATIONS (MUSIC) LIMITED
GB-SC-SC048882,GB-COH-06478568,MATERNITY ACTION
GB-SC-SC048901,GB-COH-SC578524,THE EARTHY SCHOOL PROJECT
GB-SC-SC048902,GB-COH-SC615027,NEWBATTLE ABBEY COLLEGE TRUST LTD
GB-SC-SC048966,GB-COH-SC613524,THE HFD CHARITABLE FOUNDATION
GB-SC-SC048969,GB-COH-SC618111,CORROUR FOUNDATION
GB-SC-SC048984,GB-COH-SC394335,ORCHARD REVIVAL LTD
GB-SC-SC048985,GB-COH-04491329,BARNABAS ASSOCIATES (C & NW)
GB-SC-SC048992,GB-COH-SC618864,FRIENDS OF THE BROADWAY PRESTWICK
GB-SC-SC048997,GB-COH-SC618541,ANANDA ANIMAL SANCTUARY
GB-SC-SC049011,GB-COH-SC343929,THE WORK ROOM (DANCE)
GB-SC-SC049019,GB-COH-03280440,WHEN YOU WISH UPON A STAR
GB-SC-SC049025,GB-COH-06578382,PENNY APPEAL
GB-SC-SC049034,GB-COH-SC599377,THE DAIMLER FOUNDATION LTD
GB-SC-SC049047,GB-COH-SC620266,THE BAPTIST UNION OF SCOTLAND
GB-SC-SC049060,GB-COH-SC620598,ENABLE COMMUNITIES GROUP LIMITED
GB-SC-SC049104,GB-COH-SC611245,THE CRABAPPLE FOUNDATION
GB-SC-SC049106,GB-COH-SC581557,AUCHTERTOOL COMMUNITY TRUST
GB-SC-SC049115,GB-COH-SC623202,POSTCODE PLACES TRUST
GB-SC-SC049116,GB-COH-SC623059,POSTCODE NEIGHBOURHOOD TRUST
GB-SC-SC049130,GB-COH-SC575099,BOARHILLS AND DUNINO COMMUNITY TRUST
GB-SC-SC049133,GB-COH-SC624073,EDUCATE FOR AFRICA
GB-SC-SC049135,GB-COH-SC291462,COMMUNITY INFOSOURCE
GB-SC-SC049143,GB-COH-02683033,TRINITY COLLEGE LONDON
GB-SC-SC049144,GB-COH-04635458,BUS USERS UK CHARITABLE TRUST LIMITED
GB-SC-SC049203,GB-COH-SC626297,INVERNESS SNOWSPORTS CENTRE
GB-SC-SC049204,GB-COH-SC609453,WEST FIFE ISLAMIC EDUCATION AND WELFARE CENTRE LIMITED
GB-SC-SC049206,GB-COH-SC481435,SCOTTISH DOCUMENTARY INSTITUTE
GB-SC-SC049222,GB-COH-SC626274,SHETLAND INDOOR ARENA LTD
GB-SC-SC049225,GB-COH-SC618540,PAISLEY MUSEUM REIMAGINED LIMITED
GB-SC-SC049242,GB-COH-SC616970,MENSTRIE COMMUNITY ACTION GROUP LTD
GB-SC-SC049244,GB-COH-02440093,DEPAUL UK
GB-SC-SC049277,GB-COH-SC629284,TIL VALHALLA
GB-SC-SC049294,GB-COH-SC581505,INDEPENDENT ARTS PROJECTS LTD
GB-SC-SC049296,GB-COH-03565696,THE NATIONAL ASSOCIATION FOR PEOPLE ABUSED IN CHILDHOOD
GB-SC-SC049309,GB-COH-SC630815,GRANGEMOUTH STAGS RUGBY FOOTBALL CLUB LIMITED
GB-SC-SC049323,GB-COH-SC623752,NATURE'S NOOK
GB-SC-SC049324,GB-COH-04421812,LUX
GB-SC-SC049333,GB-COH-SC611388,KENNOWAY STAR HEARTS FOOTBALL CLUB LIMITED
GB-SC-SC049350,GB-COH-SC586109,INVERCLYDE MUSLIM CENTRE LTD
GB-SC-SC049353,GB-COH-08801998,CHILD & TEENAGE CANCER & LEUKAEMIA FOUNDATION (CTCLF)
GB-SC-SC049362,GB-COH-SC184989,STIRLING COUNTY RUGBY FOOTBALL CLUB
GB-SC-SC049398,GB-COH-10763413,ONESCHOOL GLOBAL UK
GB-SC-SC049400,GB-COH-SC538942,OLD LUCE DEVELOPMENT TRUST
GB-SC-SC049423,GB-COH-SC377159,SCOTTISH MENTAL HEALTH CO-OPERATIVE
GB-SC-SC049431,GB-COH-05272349,NATIONAL KIDNEY FEDERATION
GB-SC-SC049432,GB-COH-SC634928,BRINK LITERACY PROJECT
GB-SC-SC049463,GB-COH-SC636688,LAUNCH IT TRUST PAISLEY
GB-SC-SC049465,GB-COH-SC551716,PITTENWEEM TENNIS CLUB LTD
GB-SC-SC049473,GB-COH-SC620247,QUEENSLOVE FOUNDATION
GB-SC-SC049476,GB-COH-02050044,VOCATIONAL TRAINING CHARITABLE TRUST
GB-SC-SC049478,GB-COH-SC624757,COMMUNITY OUT WEST TRUST
GB-SC-SC049482,GB-COH-SC548559,CITY OF EDINBURGH GYMNASTICS CLUB
GB-SC-SC049501,GB-COH-11732500,CENTRE FOR HOMELESSNESS IMPACT
GB-SC-SC049515,GB-COH-00102915,HOMEOPATHY UK
GB-SC-SC049532,GB-COH-SC343929,THE WORK ROOM (DANCE)
GB-SC-SC049533,GB-COH-SC474449,COMPANY OF WOLVES LTD
GB-SC-SC049540,GB-COH-SC292073,STAFFIN COMMUNITY TRUST LIMITED
GB-SC-SC049546,GB-COH-12031028,THE OPEN UNIVERSITY STUDENTS ASSOCIATION
GB-SC-SC049547,GB-COH-07820677,SIR FREDERICK ASHTON RIGHTS HOLDERS TRUST
GB-SC-SC049552,GB-COH-SC636405,KINCARDINE COMMUNITY ASSOCIATION LTD
GB-SC-SC049625,GB-COH-00252783,MUSICIANS BENEVOLENT FUND
GB-SC-SC049627,GB-COH-SC631376,SMK CARE SERVICES
GB-SC-SC049635,GB-COH-SC642184,THE WILLIAM SYSON FOUNDATION
GB-SC-SC049638,GB-COH-SC641598,CAMPHILL SENIOR COHOUSING ABERDEEN
GB-SC-SC049688,GB-COH-SC636675,THE BENEDETTI FOUNDATION
GB-SC-SC049707,GB-COH-SC595203,MOUNTAIN RESCUE SUPPORT SCOTLAND LIMITED
GB-SC-SC049708,GB-COH-SC646049,CATALYST COMMUNITY REGENERATION COMPANY LIMITED
GB-SC-SC049712,GB-COH-12132713,JOSEPH ROWNTREE FOUNDATION
GB-SC-SC049721,GB-COH-SC645958,SCALLOWAY COMMUNITY DEVELOPMENT COMPANY LTD
GB-SC-SC049738,GB-COH-11382378,SPIRITUALISTS' NATIONAL UNION TRUST
GB-SC-SC049745,GB-COH-SC647028,THE MACROBERT TRUST 2019
GB-SC-SC049759,GB-COH-04379997,STEPS CHARITY WORLDWIDE
GB-SC-SC049771,GB-COH-SC612738,LILLIESLEAF COMMUNITY DEVELOPMENT LTD
GB-SC-SC049774,GB-COH-SC607149,BATTLE OF FALKIRK MUIR (1746)
GB-SC-SC049776,GB-COH-06019150,INTOUNI
GB-SC-SC049777,GB-COH-07272699,PANCREATIC CANCER ACTION
GB-SC-SC049779,GB-COH-SC635874,ARMADALE VILLAGE HALL LTD
GB-SC-SC049780,GB-COH-00519615,THE GOLF FOUNDATION
GB-SC-SC049792,GB-COH-02290024,RIPPLE EFFECT INTERNATIONAL
GB-SC-SC049802,GB-COH-11911752,LEUKAEMIA CARE
GB-SC-SC049805,GB-COH-07054164,REACH CHARITY LIMITED
GB-SC-SC049810,GB-COH-05174065,THE APLASTIC ANAEMIA TRUST
GB-SC-SC049832,GB-COH-SC629048,THE DUNOON PROJECT LIMITED
GB-SC-SC049839,GB-COH-SC592405,PEACE ADVOCATE PROJECT LTD
GB-SC-SC049849,GB-COH-11314957,UK CENTRE FOR ECOLOGY & HYDROLOGY
GB-SC-SC049861,GB-COH-SC580510,TAIN & DISTRICT DEVELOPMENT LTD
GB-SC-SC049867,GB-COH-SC413997,FINDHORN BAY ARTS LTD
GB-SC-SC049876,GB-COH-SC358018,EDZELL WOODS COMMUNITY TRUST LIMITED
GB-SC-SC049878,GB-COH-SC651829,INSIGHTS FOUNDATION
GB-SC-SC049882,GB-COH-11271356,5RIGHTS FOUNDATION
GB-SC-SC049887,GB-COH-SC651756,MONIMAIL TOWER PROJECT LTD
GB-SC-SC049891,GB-COH-11488209,DFN PROJECT SEARCH
GB-SC-SC049896,GB-COH-11444362,NATIONAL OCEANOGRAPHY CENTRE
GB-SC-SC049928,GB-COH-SC639390,NEWTON MEARNS ISLAMIC CENTRE
GB-SC-SC049943,GB-COH-SC653279,HEN HARRIER ACTION LTD
GB-SC-SC049960,GB-COH-SC645441,ABBEYGREEN MINISTRIES TRUST
GB-SC-SC049982,GB-COH-12341200,COUNCIL OF DEANS OF HEALTH
GB-SC-SC049998,GB-COH-SC420393,BROUGH BAY ASSOCIATION
GB-SC-SC050005,GB-COH-SC655849,EQUALS ADVOCACY LTD
GB-SC-SC050028,GB-COH-SC390931,TORTOISE IN A NUTSHELL LIMITED
GB-SC-SC050029,GB-COH-SC620462,CLIFTONVILLE & COATDYKE COMMUNITY GROUP
GB-SC-SC050032,GB-COH-04494989,THE ALBERT KENNEDY TRUST
GB-SC-SC050042,GB-COH-SC640305,THE LIGHTHOUSE SUPPORT CENTRE
GB-SC-SC050047,GB-COH-SC650944,AFRICAN PARKS UK
GB-SC-SC050056,GB-COH-SC448879,THE SEED BOX LIMITED
GB-SC-SC050058,GB-COH-SC646453,BIGGAR ARTS LIMITED
GB-SC-SC050070,GB-COH-SC658008,GOROL FAMILY CHARITY TRUST
GB-SC-SC050108,GB-COH-SC659448,HIDDEN DOOR CHARITABLE COMPANY LTD
GB-SC-SC050114,GB-COH-SC569454,OCHIL YOUTHS COMMUNITY IMPROVEMENT
GB-SC-SC050125,GB-COH-SC659936,ST JOSEPH'S HOMES
GB-SC-SC050127,GB-COH-02747238,MARYLEBONE CRICKET CLUB FOUNDATION
GB-SC-SC050129,GB-COH-SC562104,AIRLIE STREET HALL DEVELOPMENT TRUST LTD
GB-SC-SC050166,GB-COH-SC661005,AYR DEVELOPMENT TRUST
GB-SC-SC050175,GB-COH-06215005,MYBNK
GB-SC-SC050179,GB-COH-SC648258,FLEXIBILITY WORKS
GB-SC-SC050258,GB-COH-SC626147,SEOL TRUST
GB-SC-SC050266,GB-COH-SC656329,EAST NEUK LITERARY FESTIVAL LIMITED
GB-SC-SC050269,GB-COH-SC424813,TOMINTOUL AND GLENLIVET DEVELOPMENT TRUST
GB-SC-SC050320,GB-COH-SC646585,WHITHORN HERITAGE LTD
GB-SC-SC050330,GB-COH-01654806,CULTURA TRUST
GB-SC-SC050338,GB-COH-SC662252,80S HERITAGE DIESEL LOCOMOTIVES LTD
GB-SC-SC050339,GB-COH-11871144,TOGETHER IN DEMENTIA EVERYDAY
GB-SC-SC050370,GB-COH-SC670120,A STEP AHEAD ASIA LIMITED
GB-SC-SC050372,GB-COH-SC655832,VIEWPARK GARDENS TRUST
GB-SC-SC050381,GB-COH-SC671210,MEIGLE AND ARDLER COMMUNITY DEVELOPMENT TRUST LTD
GB-SC-SC050400,GB-COH-09457101,THE VIRGIN MONEY FOUNDATION
GB-SC-SC050427,GB-COH-SC646889,THE LIGHTHOUZE LTD
GB-SC-SC050439,GB-COH-SC532598,LINLITHGOW RUGBY CLUB LTD
GB-SC-SC050459,GB-COH-SC645409,HELENSBURGH COMMUNITY HALL LTD
GB-SC-SC050482,GB-COH-SC653260,HIGHLAND CHRISTIAN SCHOOL LTD
GB-SC-SC050483,GB-COH-SC651757,CHRIST CHURCH QUEENSFERRY
GB-SC-SC050492,GB-COH-09829049,SAMUEL'S CHARITY
GB-SC-SC050494,GB-COH-SC487013,STONEYWOOD COMMUNITY PROJECT
GB-SC-SC050496,GB-COH-SC281914,KINGHORN COMMUNITY LAND ASSOCIATION
GB-SC-SC050520,GB-COH-SC432119,PEEBLES COMMUNITY TRUST
GB-SC-SC050546,GB-COH-SC651627,EARLSFERRY TOWN HALL LIMITED
GB-SC-SC050547,GB-COH-03297914,GAMCARE
GB-SC-SC050555,GB-COH-SC125565,TENANTS INFORMATION SERVICE
GB-SC-SC050557,GB-COH-09791033,REDSTONE FOUNDATION
GB-SC-SC050561,GB-COH-00984912,FAMILY GROUPS LIMITED
GB-SC-SC050565,GB-COH-SC660791,THE AQUILA FOUNDATION
GB-SC-SC050567,GB-COH-SC446258,SPUC PRO-LIFE SCOTLAND LTD
GB-SC-SC050578,GB-COH-08409361,INTERNATIONAL SPINAL RESEARCH TRUST
GB-SC-SC050582,GB-COH-04119581,THE BROOKE HOSPITAL FOR ANIMALS
GB-SC-SC050587,GB-COH-SC613655,KANZEN KARATE LIMITED
GB-SC-SC050588,GB-COH-SC653128,THE LANGHOLM ALLIANCE
GB-SC-SC050602,GB-COH-SC412597,INSPIRED COMMUNITY ENTERPRISE TRUST LTD
GB-SC-SC050619,GB-COH-SC672628,WINDYGATES DURIEVALE BOWLING AND SPORTS CLUB
GB-SC-SC050623,GB-COH-SC670975,GO FORTH AND CLYDE
GB-SC-SC050639,GB-COH-SC675627,STEWARTS MELVILLE LIONS MINI RUGBY LTD
GB-SC-SC050659,GB-COH-SC684469,ENTERPRISE FOUNDATION
GB-SC-SC050661,GB-COH-11929754,METHODIST MINISTERS' HOUSING SOCIETY
GB-SC-SC050670,GB-COH-06706042,ACTION DEAFNESS
GB-SC-SC050698,GB-COH-SC675347,RESTORATION FIFE LTD
GB-SC-SC050701,GB-COH-SC646337,SHETLAND UHI
GB-SC-SC050716,GB-COH-12325259,ASSOCIATION OF NHS CHARITIES
GB-SC-SC050721,GB-COH-SC548352,WESTER ROSS BIOSPHERE LTD
GB-SC-SC050752,GB-COH-09044459,OVERCOMING MULTIPLE SCLEROSIS
GB-SC-SC050755,GB-COH-SC687827,WESTER ROSS FISHERIES TRUST
GB-SC-SC050760,GB-COH-SC578701,WEEKDAY WOW FACTOR
GB-SC-SC050767,GB-COH-SC659241,BLUE HIGHLANDS RAPTOR RESCUE & AVIAN CONSERVATION CENTRE LTD
GB-SC-SC050776,GB-COH-SC666385,RUN FOR HEROES LTD
GB-SC-SC050782,GB-COH-SC685572,NEWTONGRANGE DEVELOPMENT TRUST LTD
GB-SC-SC050787,GB-COH-SC670324,FARR NORTH COMMUNITY DEVELOPMENT TRUST
GB-SC-SC050801,GB-COH-SC671174,CROY COMMUNITY HUB LTD
GB-SC-SC050810,GB-COH-03690871,TRANSFORMING LIVES FOR GOOD (TLG) LTD
GB-SC-SC050814,GB-COH-SC282003,GLASGOW ANSAR LIMITED
GB-SC-SC050837,GB-COH-SC489380,VALLEYFIELD COMMUNITY CLUB
GB-SC-SC050840,GB-COH-SC657915,CORMONACHAN COMMUNITY WOODLANDS LTD
GB-SC-SC050854,GB-COH-SC677346,BRITTLE BONE SOCIETY (BBS)
GB-SC-SC050866,GB-COH-SC691623,THE JELLIE FOUNDATION
GB-SC-SC050894,GB-COH-SC695165,TRANSITION EDINBURGH SOUTH (SCOTLAND) LTD
