org_id_a,org_id_b,org_name,relationship,source
GB-SC-SC029760,GB-COH-SC252907,CYCLING SCOTLAND,sameas,"Company Numbers for Charities"
GB-SC-SC029761,GB-COH-SC293637,BRECHIN YOUTH PROJECT,sameas,"Company Numbers for Charities"
GB-SC-SC029765,GB-COH-SC203382,"DAWATUL ISLAM, GLASGOW LIMITED",sameas,"Company Numbers for Charities"
GB-SC-SC029770,GB-COH-SC280852,HOME-START WEST LOTHIAN,sameas,"Company Numbers for Charities"
GB-SC-SC029780,GB-COH-SC202978,NORTH AYRSHIRE LEISURE LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC029793,GB-COH-SC191861,RED HERRING ARTS AND MEDIA,sameas,"Company Numbers for Charities"
GB-SC-SC029802,GB-COH-SC203520,FARR EDGE 2000,sameas,"Company Numbers for Charities"
GB-SC-SC029808,GB-COH-SC203436,CATHERINE WHEELS THEATRE COMPANY LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC029809,GB-COH-SC203582,THE MOSQUE OF THE CUSTODIAN OF THE TWO HOLY MOSQUES AND ISLAMIC CENTRE OF EDINBURGH TRUST LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC029817,GB-COH-SC260631,FINANCIAL FITNESS RESOURCE TEAM,sameas,"Company Numbers for Charities"
GB-SC-SC029818,GB-COH-SC291096,STAFFIN COMMUNITY HALL ASSOCIATION LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC029820,GB-COH-SC254093,CAMBUSLANG OUT OF SCHOOL CARE PROJECT,sameas,"Company Numbers for Charities"
GB-SC-SC029882,GB-COH-SC289711,NEWTONHILL OUT OF SCHOOL CLUB,sameas,"Company Numbers for Charities"
GB-SC-SC029905,GB-COH-SC202981,THE ARDNAMURCHAN TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC029923,GB-COH-SC204375,FINDHORN VILLAGE CENTRE,sameas,"Company Numbers for Charities"
GB-SC-SC029941,GB-COH-SC205113,STRATHAVEN AFTER SCHOOL CLUB,sameas,"Company Numbers for Charities"
GB-SC-SC029944,GB-COH-SC204833,YIPWORLD,sameas,"Company Numbers for Charities"
GB-SC-SC029947,GB-COH-SC277345,ARGYLL & BUTE THIRD SECTOR INTERFACE,sameas,"Company Numbers for Charities"
GB-SC-SC029951,GB-COH-SC204834,GLASGOW EAST ALCOHOL AWARENESS PROJECT LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC029972,GB-COH-SC207403,MELDRUM AFTER SCHOOL KLUB,sameas,"Company Numbers for Charities"
GB-SC-SC029979,GB-COH-SC205665,THE MOIRA ANDERSON FOUNDATION,sameas,"Company Numbers for Charities"
GB-SC-SC029988,GB-COH-SC282229,COMMUNITY LED ACTION AND SUPPORT PROJECT,sameas,"Company Numbers for Charities"
GB-SC-SC030004,GB-COH-SC199685,DISABILITY INFORMATION SCOTLAND,sameas,"Company Numbers for Charities"
GB-SC-SC030014,GB-COH-SC378162,JURA HALL,sameas,"Company Numbers for Charities"
GB-SC-SC030019,GB-COH-SC412325,THE GOOD SHEPHERD CENTRE BISHOPTON,sameas,"Company Numbers for Charities"
GB-SC-SC030029,GB-COH-SC205596,SCOTTISH CHURCH HERITAGE RESEARCH LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC030051,GB-COH-SC297963,WATCH US GROW,sameas,"Company Numbers for Charities"
GB-SC-SC030083,GB-COH-SC206726,HAMILTON AFTER SCHOOL PROJECT,sameas,"Company Numbers for Charities"
GB-SC-SC030092,GB-COH-SC385567,AYRSHIRE INDEPENDENT LIVING NETWORK,sameas,"Company Numbers for Charities"
GB-SC-SC030113,GB-COH-SC206777,HEADWAY GLASGOW,sameas,"Company Numbers for Charities"
GB-SC-SC030116,GB-COH-SC192812,CHUNG WAH TAO TAK TONG CHARITY COMPANY LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC030131,GB-COH-SC280861,HOME-START GLASGOW SOUTH,sameas,"Company Numbers for Charities"
GB-SC-SC030132,GB-COH-SC297772,INTEREST LINK BORDERS,sameas,"Company Numbers for Charities"
GB-SC-SC030154,GB-COH-SC206325,URRAS NA HEARADH,sameas,"Company Numbers for Charities"
GB-SC-SC030167,GB-COH-SC364588,KNOCKANDO WOOLMILL TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC030177,GB-COH-SC206581,PORT GLASGOW TRAINING INITIATIVE,sameas,"Company Numbers for Charities"
GB-SC-SC030187,GB-COH-SC327973,DG VOICE,sameas,"Company Numbers for Charities"
GB-SC-SC030189,GB-COH-SC226924,BASICS SCOTLAND,sameas,"Company Numbers for Charities"
GB-SC-SC030207,GB-COH-SC207989,KYLE OF SUTHERLAND FISHERIES TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC030233,GB-COH-SC207985,INCLUDEM,sameas,"Company Numbers for Charities"
GB-SC-SC030234,GB-COH-SC247744,LIVING MEMORY ASSOCIATION,sameas,"Company Numbers for Charities"
GB-SC-SC030238,GB-COH-SC198517,SKYE AND KYLE RAIL DEVELOPMENT COMPANY,sameas,"Company Numbers for Charities"
GB-SC-SC030260,GB-COH-SC362281,THE RAVEN TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC030266,GB-COH-SC384410,VOLUNTEER CENTRE EAST AYRSHIRE,sameas,"Company Numbers for Charities"
GB-SC-SC030289,GB-COH-SC208829,MERCY CORPS EUROPE,sameas,"Company Numbers for Charities"
GB-SC-SC030297,GB-COH-SC132048,ORKNEY HOMES TRUST LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC030310,GB-COH-SC205629,CASSILTOUN TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC030317,GB-COH-SC208892,COLONSAY COMMUNITY DEVELOPMENT COMPANY,sameas,"Company Numbers for Charities"
GB-SC-SC030322,GB-COH-SC209046,IONAD CHALUIM CHILLE ILE,sameas,"Company Numbers for Charities"
GB-SC-SC030350,GB-COH-SC208883,ASSYNT LEISURE,sameas,"Company Numbers for Charities"
GB-SC-SC030358,GB-COH-SC342646,GOVAN YOUTH INFORMATION PROJECT,sameas,"Company Numbers for Charities"
GB-SC-SC030412,GB-COH-SC342212,WIGTOWNSHIRE COMMUNITY TRANSPORT LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC030419,GB-COH-SC209751,FIELD OF DREAMS,sameas,"Company Numbers for Charities"
GB-SC-SC030423,GB-COH-SC191466,TWEED FORUM LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC030428,GB-COH-SC209819,COMRADES OF CHILDREN OVERSEAS,sameas,"Company Numbers for Charities"
GB-SC-SC030452,GB-COH-SC209552,PRINCES EXCHANGE FOUNDATION,sameas,"Company Numbers for Charities"
GB-SC-SC030459,GB-COH-SC210142,KILMADOCK DEVELOPMENT TRUST LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC030472,GB-COH-SC209656,THE SALVESEN MINDROOM CENTRE,sameas,"Company Numbers for Charities"
GB-SC-SC030476,GB-COH-SC210007,JOHNSTONE CASTLE LEARNING CENTRE,sameas,"Company Numbers for Charities"
GB-SC-SC030477,GB-COH-SC231152,ARGYLL AND BUTE CITIZENS ADVICE BUREAU,sameas,"Company Numbers for Charities"
GB-SC-SC030494,GB-COH-SC471285,NEW LIFE (ABERDEEN),sameas,"Company Numbers for Charities"
GB-SC-SC030497,GB-COH-SC203302,CROSS COUNTRY THEATRE COMPANY LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC030516,GB-COH-SC280397,SCOTTISH LOVE IN ACTION,sameas,"Company Numbers for Charities"
GB-SC-SC030533,GB-COH-SC256831,EDINBURGH & LOTHIANS OUT OF SCHOOL CARE NETWORK,sameas,"Company Numbers for Charities"
GB-SC-SC030542,GB-COH-SC210878,SCOTTISH JEWISH ARCHIVES CENTRE,sameas,"Company Numbers for Charities"
GB-SC-SC030547,GB-COH-SC211359,ASSOCIATION OF CHIEF OFFICERS OF SCOTTISH VOLUNTARY ORGANISATIONS,sameas,"Company Numbers for Charities"
GB-SC-SC030558,GB-COH-SC248808,ISLAY DEVELOPMENT INITIATIVE LTD,sameas,"Company Numbers for Charities"
GB-SC-SC030590,GB-COH-SC211012,WOOPLAW COMMUNITY WOODLANDS,sameas,"Company Numbers for Charities"
GB-SC-SC030591,GB-COH-SC210628,DUNEDIN SCHOOL,sameas,"Company Numbers for Charities"
GB-SC-SC030624,GB-COH-SC331390,HOME-START EDINBURGH WEST AND SOUTH WEST,sameas,"Company Numbers for Charities"
GB-SC-SC030626,GB-COH-SC212660,MAXIE RICHARDS FOUNDATION,sameas,"Company Numbers for Charities"
GB-SC-SC030650,GB-COH-SC443749,ARNISDALE AND LOCH HOURN COMMUNITY ASSOCIATION,sameas,"Company Numbers for Charities"
GB-SC-SC030659,GB-COH-SC245227,NORTH YELL DEVELOPMENT COUNCIL,sameas,"Company Numbers for Charities"
GB-SC-SC030677,GB-COH-SC212813,EPILEPSY CONNECTIONS,sameas,"Company Numbers for Charities"
GB-SC-SC030693,GB-COH-SC280856,HOME-START WIGTOWNSHIRE,sameas,"Company Numbers for Charities"
GB-SC-SC030703,GB-COH-SC212160,COLINTON COMMUNITY CONSERVATION TRUST LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC030764,GB-COH-SC213445,HIGHLAND BLINDCRAFT,sameas,"Company Numbers for Charities"
GB-SC-SC030765,GB-COH-SC213517,SIGHT ACTION,sameas,"Company Numbers for Charities"
GB-SC-SC030788,GB-COH-SC375922,KINGSWAY COMMUNITY CONNECTIONS,sameas,"Company Numbers for Charities"
GB-SC-SC030804,GB-COH-SC213778,ARK SERVICES LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC030823,GB-COH-SC214081,MAYFIELD & EASTHOUSES YOUTH 2000 PROJECT,sameas,"Company Numbers for Charities"
GB-SC-SC030841,GB-COH-SC211737,MID-ANNANDALE PLAYCARE,sameas,"Company Numbers for Charities"
GB-SC-SC030892,GB-COH-SC214629,URRAS EAGLAIS NA H-AOIDHE,sameas,"Company Numbers for Charities"
GB-SC-SC030904,GB-COH-SC214719,PENICUIK COMMUNITY EDUCATION ASSOCIATION,sameas,"Company Numbers for Charities"
GB-SC-SC030910,GB-COH-SC219567,GREATER POLLOK CITIZENS ADVICE BUREAU,sameas,"Company Numbers for Charities"
GB-SC-SC030932,GB-COH-SC212569,BARBARAVILLE IMPROVEMENT GROUP LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC031022,GB-COH-SC214681,CARE & REPAIR FORUM SCOTLAND,sameas,"Company Numbers for Charities"
GB-SC-SC031038,GB-COH-SC215330,MIDLOTHIAN SURE START,sameas,"Company Numbers for Charities"
GB-SC-SC031057,GB-COH-SC215140,FLORA STEVENSON AFTER SCHOOL CLUB,sameas,"Company Numbers for Charities"
GB-SC-SC031129,GB-COH-SC215929,GLOBALYELL LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC031160,GB-COH-SC216172,FLOURISH HOUSE,sameas,"Company Numbers for Charities"
GB-SC-SC031167,GB-COH-SC216974,DEAFBLIND SCOTLAND,sameas,"Company Numbers for Charities"
GB-SC-SC031169,GB-COH-SC213864,AYRSHIRE HORTICULTURAL SOCIETY,sameas,"Company Numbers for Charities"
GB-SC-SC031179,GB-COH-SC216090,CEOLAS UIBHIST LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC031183,GB-COH-SC216225,BUCHAN DIAL-A-COMMUNITY BUS,sameas,"Company Numbers for Charities"
GB-SC-SC031239,GB-COH-SC216096,RURAL HOUSING SCOTLAND,sameas,"Company Numbers for Charities"
GB-SC-SC031247,GB-COH-SC216254,FIFE COAST AND COUNTRYSIDE TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC031251,GB-COH-SC216097,KILBARCHAN IMPROVEMENT PROJECTS,sameas,"Company Numbers for Charities"
GB-SC-SC031261,GB-COH-SC216720,TWECHAR COMMUNITY ACTION,sameas,"Company Numbers for Charities"
GB-SC-SC031415,GB-COH-SC217303,AL-MAKTOUM COLLEGE OF HIGHER EDUCATION,sameas,"Company Numbers for Charities"
GB-SC-SC031462,GB-COH-SC393270,MARR AREA PARTNERSHIP,sameas,"Company Numbers for Charities"
GB-SC-SC031487,GB-COH-SC217367,ROUTES TO WORK SOUTH,sameas,"Company Numbers for Charities"
GB-SC-SC031494,GB-COH-SC359603,DUNURE HARBOUR COMMITTEE ASSOCIATION LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC031498,GB-COH-SC352821,ECOLE ENTERPRISE,sameas,"Company Numbers for Charities"
GB-SC-SC031521,GB-COH-SC190298,STORLANN NAISEANTA NA GAIDHLIG,sameas,"Company Numbers for Charities"
GB-SC-SC031583,GB-COH-SC265641,INTERNATIONAL DEVELOPMENT EDUCATION ASSOCIATION SCOTLAND LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC031594,GB-COH-SC217971,MEDIA SUPPORT PARTNERSHIP,sameas,"Company Numbers for Charities"
GB-SC-SC031619,GB-COH-SC243492,INCLUSION SCOTLAND,sameas,"Company Numbers for Charities"
GB-SC-SC031641,GB-COH-SC218852,TROSSACHS COMMUNITY TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC031653,GB-COH-SC219097,SCOTLAND'S LEARNING PARTNERSHIP,sameas,"Company Numbers for Charities"
GB-SC-SC031668,GB-COH-SC188968,WEST LOTHIAN HOUSING PARTNERSHIP LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC031694,GB-COH-SC401016,THE DESIGN SOCIETY,sameas,"Company Numbers for Charities"
GB-SC-SC031729,GB-COH-SC211723,INVERNESS CALEDONIAN THISTLE TRUST LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC031766,GB-COH-SC220260,BRAEVAL TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC031792,GB-COH-SC215385,FINDHORN COLLEGE,sameas,"Company Numbers for Charities"
GB-SC-SC031799,GB-COH-SC220031,BAYS OF HARRIS CHARITABLE TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC031801,GB-COH-SC220153,HOSPICE IN MORAY LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC031827,GB-COH-SC220549,JUBILEE SCOTLAND,sameas,"Company Numbers for Charities"
GB-SC-SC031842,GB-COH-SC220474,JUMP CUT CREW,sameas,"Company Numbers for Charities"
GB-SC-SC031862,GB-COH-SC213108,LOW GREEN & AYR SEAFRONT TRUST LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC031869,GB-COH-SC220687,DANCEHAVEN,sameas,"Company Numbers for Charities"
GB-SC-SC031893,GB-COH-SC243392,DISABILITY EQUALITY SCOTLAND,sameas,"Company Numbers for Charities"
GB-SC-SC031906,GB-COH-SC221103,PARENTS ACTION GROUP (PLAYCARE OUT OF SCHOOL CARE),sameas,"Company Numbers for Charities"
GB-SC-SC031919,GB-COH-SC218658,SCOTTISH CROFTING FEDERATION,sameas,"Company Numbers for Charities"
GB-SC-SC031920,GB-COH-SC220448,HIGHLAND AND ISLANDS SOCIETY FOR BLIND PEOPLE,sameas,"Company Numbers for Charities"
GB-SC-SC031921,GB-COH-SC387578,THE DASH CLUB,sameas,"Company Numbers for Charities"
GB-SC-SC031960,GB-COH-SC221598,GOOD MORNING PROJECT LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC031991,GB-COH-SC244816,DUMFRIES AND GALLOWAY CANINE RESCUE CENTRE,sameas,"Company Numbers for Charities"
GB-SC-SC032003,GB-COH-SC221005,WEST DUNBARTONSHIRE COUNCIL FOR VOLUNTARY SERVICES,sameas,"Company Numbers for Charities"
GB-SC-SC032044,GB-COH-SC222035,HISTORIC SCOTLAND FOUNDATION,sameas,"Company Numbers for Charities"
GB-SC-SC032047,GB-COH-SC259718,SHAWBOST OLD SCHOOL TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC032051,GB-COH-SC231988,CROSSROADS (NORTH ARGYLL) CARE ATTENDANT SCHEME,sameas,"Company Numbers for Charities"
GB-SC-SC032130,GB-COH-SC222783,THE HAVEN CARING COUNSELLING COMMUNICATION CENTRE,sameas,"Company Numbers for Charities"
GB-SC-SC032151,GB-COH-SC223028,CROWN CORNER CLUB,sameas,"Company Numbers for Charities"
GB-SC-SC032157,GB-COH-SC222764,PORT ELLEN HARBOUR ASSOCIATION LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC032161,GB-COH-SC223197,INVERCLYDE LEISURE,sameas,"Company Numbers for Charities"
GB-SC-SC032184,GB-COH-SC220037,GAIRLOCH & LOCH EWE ACTION FORUM,sameas,"Company Numbers for Charities"
GB-SC-SC032200,GB-COH-SC347254,KERITH COUNSELLING SERVICE LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC032226,GB-COH-SC217688,DUNDEE NORTH LAW CENTRE,sameas,"Company Numbers for Charities"
GB-SC-SC032229,GB-COH-SC366264,FINGASK FOLLIES,sameas,"Company Numbers for Charities"
GB-SC-SC032231,GB-COH-SC280860,HOME-START RENFREWSHIRE AND INVERCLYDE,sameas,"Company Numbers for Charities"
GB-SC-SC032295,GB-COH-SC437242,COMANN NA MARA,sameas,"Company Numbers for Charities"
GB-SC-SC032327,GB-COH-SC224402,EMMS INTERNATIONAL,sameas,"Company Numbers for Charities"
GB-SC-SC032343,GB-COH-SC224419,OCHRE - A NATIONAL CANCER CHARITY,sameas,"Company Numbers for Charities"
GB-SC-SC032387,GB-COH-SC285959,SGOIL AN IOCHDAIR AGUS A'CHOIMHEARSNACHD,sameas,"Company Numbers for Charities"
GB-SC-SC032390,GB-COH-SC224728,PREGNANCY AND PARENTS CENTRE,sameas,"Company Numbers for Charities"
GB-SC-SC032418,GB-COH-SC220855,LINKLIVING LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC032430,GB-COH-SC225422,IMPACT ARTS (PROJECTS) LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC032471,GB-COH-SC335205,LIGHTHOUSE CENTRAL,sameas,"Company Numbers for Charities"
GB-SC-SC032484,GB-COH-SC263629,ROADS PROJECT,sameas,"Company Numbers for Charities"
GB-SC-SC032486,GB-COH-SC224963,HYNDLAND AFTER SCHOOL CLUB,sameas,"Company Numbers for Charities"
GB-SC-SC032506,GB-COH-SC225041,FAMILIES FIRST - ST ANDREWS,sameas,"Company Numbers for Charities"
GB-SC-SC032510,GB-COH-SC225661,EMMS NAZARETH,sameas,"Company Numbers for Charities"
GB-SC-SC032523,GB-COH-SC226224,AUCHENBACK ACTIVE LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC032530,GB-COH-SC350951,EVERGREEN HOME SUPPORT,sameas,"Company Numbers for Charities"
GB-SC-SC032531,GB-COH-SC224956,BOAT OF GARTEN COMMUNITY COMPANY,sameas,"Company Numbers for Charities"
GB-SC-SC032533,GB-COH-SC224718,KIRRIEMUIR DAY CARE LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC032541,GB-COH-SC226366,GLASGOW REPERTORY COMPANY,sameas,"Company Numbers for Charities"
GB-SC-SC032549,GB-COH-SC225702,SOUTH LANARKSHIRE LEISURE AND CULTURE LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC032582,GB-COH-SC226126,LEWIS CAR CLUB,sameas,"Company Numbers for Charities"
GB-SC-SC032589,GB-COH-SC226571,DISABLED PERSONS HOUSING SERVICE (FIFE) LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC032654,GB-COH-SC227276,HEALTHY N HAPPY,sameas,"Company Numbers for Charities"
GB-SC-SC032657,GB-COH-SC433896,COMMUNITY CHURCH EDINBURGH,sameas,"Company Numbers for Charities"
GB-SC-SC032662,GB-COH-SC227548,SCOTTISH YOUTH PARLIAMENT,sameas,"Company Numbers for Charities"
GB-SC-SC032663,GB-COH-SC227515,HYZONE LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC032664,GB-COH-SC227767,DALAVICH IMPROVEMENT GROUP,sameas,"Company Numbers for Charities"
GB-SC-SC032678,GB-COH-SC298278,DOGSTAR THEATRE COMPANY,sameas,"Company Numbers for Charities"
GB-SC-SC032688,GB-COH-SC226988,GALLOWAY COMMUNITY TRAINING PROJECT LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC032702,GB-COH-SC265190,SCOTS MUSIC GROUP,sameas,"Company Numbers for Charities"
GB-SC-SC032713,GB-COH-SC265336,DUNLOP AND LUGTON PARK ASSOCIATION,sameas,"Company Numbers for Charities"
GB-SC-SC032721,GB-COH-SC307393,TAYSIDE HEALTHCARE ARTS TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC032729,GB-COH-SC227931,COMMUNITY LINKS (SOUTH LANARKSHIRE),sameas,"Company Numbers for Charities"
GB-SC-SC032731,GB-COH-SC214916,AN LOCHRAN,sameas,"Company Numbers for Charities"
GB-SC-SC032736,GB-COH-SC280855,HOME-START GLASGOW NORTH AND NORTH LANARKSHIRE,sameas,"Company Numbers for Charities"
GB-SC-SC032754,GB-COH-SC228298,ORIGIN SCOTLAND,sameas,"Company Numbers for Charities"
GB-SC-SC032765,GB-COH-SC228567,GLENRINNES COMMUNITY CENTRE,sameas,"Company Numbers for Charities"
GB-SC-SC032778,GB-COH-SC227429,KINGSBURGH FOREST TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC032802,GB-COH-SC287815,KINELLAR COMMUNITY ASSOCIATION,sameas,"Company Numbers for Charities"
GB-SC-SC032822,GB-COH-SC227929,ANAGACH WOODS TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC032826,GB-COH-SC227535,COMMUNICADO PRODUCTIONS LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC032830,GB-COH-SC248473,VOLUNTARY ACTION ANGUS,sameas,"Company Numbers for Charities"
GB-SC-SC032833,GB-COH-SC225920,FURNITURE PLUS LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC032923,GB-COH-SC228145,POORBOY LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC032924,GB-COH-SC229012,LOMOND AND CLYDE CARE & REPAIR LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC032934,GB-COH-SC229753,COMMUNITY LINKS SCOTLAND,sameas,"Company Numbers for Charities"
GB-SC-SC032942,GB-COH-SC229825,BANK OF SCOTLAND FOUNDATION,sameas,"Company Numbers for Charities"
GB-SC-SC032948,GB-COH-SC229139,OFFSHORE TRAINING FOUNDATION,sameas,"Company Numbers for Charities"
GB-SC-SC032949,GB-COH-SC234872,WHITEINCH COMMUNITY ASSOCIATION,sameas,"Company Numbers for Charities"
GB-SC-SC033000,GB-COH-SC226780,SUTHERLAND AGRICULTURAL SOCIETY SHOW LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC033050,GB-COH-SC327459,FIFE RAPE AND SEXUAL ASSAULT CENTRE,sameas,"Company Numbers for Charities"
GB-SC-SC033068,GB-COH-SC230928,DRUMCHAPEL L.I.F.E.,sameas,"Company Numbers for Charities"
GB-SC-SC033071,GB-COH-SC230927,CANTILENA FESTIVAL ON ISLAY,sameas,"Company Numbers for Charities"
GB-SC-SC033096,GB-COH-SC231402,DUNNET FORESTRY TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC033111,GB-COH-SC322054,GETTING BETTER TOGETHER LTD,sameas,"Company Numbers for Charities"
GB-SC-SC033112,GB-COH-SC220936,FRONTIER SCIENCE (SCOTLAND) LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC033118,GB-COH-SC247396,DOGS AGAINST DRUGS (IN MEMORY OF JOHN),sameas,"Company Numbers for Charities"
GB-SC-SC033119,GB-COH-SC230868,KILLIN CARE TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC033128,GB-COH-SC230069,GORDON COMMUNITY WOODLAND TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC033138,GB-COH-SC227835,SOLAR BEAR LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC033139,GB-COH-SC231069,BARON COURTS OF PRESTOUNGRANGE & DOLPHINSTOUN LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC033142,GB-COH-SC232125,EAST RENFREWSHIRE CARERS,sameas,"Company Numbers for Charities"
GB-SC-SC033157,GB-COH-SC230947,LOMOND AND ARGYLL ADVOCACY SERVICE,sameas,"Company Numbers for Charities"
GB-SC-SC033175,GB-COH-SC240392,STRACHUR & DISTRICT COMMUNITY DEVELOPMENT COMPANY LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC033180,GB-COH-SC232047,THE GLENCOE TRUST LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC033191,GB-COH-SC231400,SCOTTISH NATIONAL YOUTH JAZZ ORCHESTRA LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC033223,GB-COH-SC229792,RHET FIFE COUNTRYSIDE INITIATIVE LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC033235,GB-COH-SC234264,SPINAL CHORD PROJECTS,sameas,"Company Numbers for Charities"
GB-SC-SC033272,GB-COH-SC181709,DUNDEE SCIENCE CENTRE,sameas,"Company Numbers for Charities"
GB-SC-SC033298,GB-COH-SC233455,ADVOCACY ORKNEY,sameas,"Company Numbers for Charities"
GB-SC-SC033300,GB-COH-SC234246,JEDBURGH COMMUNITY TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC033312,GB-COH-SC335769,HOPE FOR AUTISM,sameas,"Company Numbers for Charities"
GB-SC-SC033315,GB-COH-SC233144,SWEETSCAR LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC033343,GB-COH-SC234673,INVERNESS ICE CENTRE LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC033344,GB-COH-SC231615,ASBESTOS ACTION (TAYSIDE),sameas,"Company Numbers for Charities"
GB-SC-SC033367,GB-COH-SC231403,SCORAIG COMMUNITY ASSOCIATION,sameas,"Company Numbers for Charities"
GB-SC-SC033376,GB-COH-SC233775,TAIGH DHONNCHAIDH,sameas,"Company Numbers for Charities"
GB-SC-SC033377,GB-COH-SC234270,NATIONAL THEATRE OF SCOTLAND,sameas,"Company Numbers for Charities"
GB-SC-SC033383,GB-COH-SC234200,CUMBRAE COMMUNITY DEVELOPMENT COMPANY,sameas,"Company Numbers for Charities"
GB-SC-SC033387,GB-COH-SC233409,SURGEONS HALL TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC033393,GB-COH-SC217376,ACHARACLE COMMUNITY COMPANY,sameas,"Company Numbers for Charities"
GB-SC-SC033396,GB-COH-SC235671,CRANHILL DEVELOPMENT TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC033424,GB-COH-SC303487,POLLOKSHIELDS DEVELOPMENT AGENCY,sameas,"Company Numbers for Charities"
GB-SC-SC033448,GB-COH-SC234500,ROYAL NORTHERN COUNTRYSIDE INITIATIVE,sameas,"Company Numbers for Charities"
GB-SC-SC033491,GB-COH-SC236436,CARR GOMM,sameas,"Company Numbers for Charities"
