org_id_a,org_id_b,org_name,relationship,source
GB-EDU-136999,GB-COH-07689749,CHARLTON KINGS INFANTS' SCHOOL,sameas,Organisation company numbers
GB-EDU-137002,GB-COH-07686458,FREMAN COLLEGE,sameas,Organisation company numbers
GB-EDU-137007,GB-COH-07693853,LANGLEY SCHOOL,sameas,Organisation company numbers
GB-EDU-137008,GB-COH-07687663,LODE HEATH SCHOOL,sameas,Organisation company numbers
GB-EDU-137020,GB-COH-07697027,WEST HILL SCHOOL,sameas,Organisation company numbers
GB-EDU-137028,GB-COH-07690023,NOWER HILL HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-137029,GB-COH-07684902,SOUTH BENFLEET PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-137033,GB-COH-07696921,KATHARINE LADY BERKELEY'S SCHOOL,sameas,Organisation company numbers
GB-EDU-137034,GB-COH-07698296,HOLYHEAD SCHOOL,sameas,Organisation company numbers
GB-EDU-137040,GB-COH-07693827,THE CAMPION SCHOOL,sameas,Organisation company numbers
GB-EDU-137048,GB-COH-07692668,MAYFLOWER HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-137051,GB-COH-07694547,NUNNERY WOOD HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-137052,GB-COH-07647327,OUSEDALE SCHOOL,sameas,Organisation company numbers
GB-EDU-137059,GB-COH-07698037,THOMAS KEBLE SCHOOL,sameas,Organisation company numbers
GB-EDU-137060,GB-COH-07700838,TOLWORTH GIRLS' SCHOOL AND SIXTH FORM,sameas,Organisation company numbers
GB-EDU-137062,GB-COH-07669263,WESTBURY-ON-TRYM CHURCH OF ENGLAND ACADEMY,sameas,Organisation company numbers
GB-EDU-137074,GB-COH-07697045,HOLY ROOD CATHOLIC PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-137075,GB-COH-07689613,PARK HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-137086,GB-COH-07698789,BISHOP STOPFORD SCHOOL,sameas,Organisation company numbers
GB-EDU-137092,GB-COH-07692440,DISS HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-137094,GB-COH-07697044,ENFIELD GRAMMAR SCHOOL,sameas,Organisation company numbers
GB-EDU-137097,GB-COH-07707979,FARMOR'S SCHOOL,sameas,Organisation company numbers
GB-EDU-137107,GB-COH-07715613,KIRKBY STEPHEN GRAMMAR SCHOOL,sameas,Organisation company numbers
GB-EDU-137110,GB-COH-07695624,LONGDEAN SCHOOL,sameas,Organisation company numbers
GB-EDU-137125,GB-COH-07693860,NOADSWOOD SCHOOL,sameas,Organisation company numbers
GB-EDU-137127,GB-COH-07713512,PARBOLD DOUGLAS CHURCH OF ENGLAND ACADEMY,sameas,Organisation company numbers
GB-EDU-137129,GB-COH-07695684,PRIESTLANDS SCHOOL,sameas,Organisation company numbers
GB-EDU-137130,GB-COH-07672980,PRENTON HIGH SCHOOL FOR GIRLS,sameas,Organisation company numbers
GB-EDU-137135,GB-COH-07690250,SIR ROBERT PATTINSON ACADEMY,sameas,Organisation company numbers
GB-EDU-137157,GB-COH-07700776,THE LONDON ORATORY SCHOOL,sameas,Organisation company numbers
GB-EDU-137168,GB-COH-07685796,ROOKERY SCHOOL,sameas,Organisation company numbers
GB-EDU-137169,GB-COH-07700206,VANDYKE UPPER SCHOOL,sameas,Organisation company numbers
GB-EDU-137171,GB-COH-07695736,WIRRAL GRAMMAR SCHOOL FOR GIRLS,sameas,Organisation company numbers
GB-EDU-137172,GB-COH-07700251,ALCESTER ACADEMY,sameas,Organisation company numbers
GB-EDU-137173,GB-COH-07698978,CHURCHDOWN VILLAGE INFANT SCHOOL,sameas,Organisation company numbers
GB-EDU-137175,GB-COH-07700773,TATWORTH PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-137177,GB-COH-07695709,HARROW HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-137181,GB-COH-07024902,THE UCL ACADEMY,sameas,Organisation company numbers
GB-EDU-137190,GB-COH-07682819,THE COMMONWEAL SCHOOL,sameas,Organisation company numbers
GB-EDU-137191,GB-COH-07685652,LETHBRIDGE PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-137199,GB-COH-07694362,CANONS HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-137204,GB-COH-07690395,HATCH END HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-137207,GB-COH-07649769,GOTHERINGTON PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-137208,GB-COH-07654882,HOLBROOK ACADEMY,sameas,Organisation company numbers
GB-EDU-137209,GB-COH-07654273,WEST COVENTRY ACADEMY,sameas,Organisation company numbers
GB-EDU-137215,GB-COH-07693365,THE CHALFONTS COMMUNITY COLLEGE,sameas,Organisation company numbers
GB-EDU-137217,GB-COH-07686390,CIRENCESTER KINGSHILL SCHOOL,sameas,Organisation company numbers
GB-EDU-137219,GB-COH-07694530,DR CHALLONER'S HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-137224,GB-COH-07695796,MOUNT GRACE SCHOOL,sameas,Organisation company numbers
GB-EDU-137229,GB-COH-07687770,HOUNSDOWN SCHOOL,sameas,Organisation company numbers
GB-EDU-137231,GB-COH-07687583,LIGHT HALL SCHOOL,sameas,Organisation company numbers
GB-EDU-137233,GB-COH-07693743,SACRED HEART OF MARY GIRLS' SCHOOL,sameas,Organisation company numbers
GB-EDU-137235,GB-COH-07646003,STRATFORD GIRLS' GRAMMAR SCHOOL,sameas,Organisation company numbers
GB-EDU-137237,GB-COH-07686145,THAMESMEAD SCHOOL,sameas,Organisation company numbers
GB-EDU-137241,GB-COH-07694325,THURSTABLE SCHOOL SPORTS COLLEGE AND SIXTH FORM CENTRE,sameas,Organisation company numbers
GB-EDU-137243,GB-COH-07697158,WEST KIRBY GRAMMAR SCHOOL,sameas,Organisation company numbers
GB-EDU-137246,GB-COH-07686371,THE ROBERT DRAKE PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-137247,GB-COH-07687947,JOTMANS HALL PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-137249,GB-COH-07681848,ALAMEDA MIDDLE SCHOOL,sameas,Organisation company numbers
GB-EDU-137251,GB-COH-07698461,APPLEBY GRAMMAR SCHOOL,sameas,Organisation company numbers
GB-EDU-137254,GB-COH-07680823,CALDEW SCHOOL,sameas,Organisation company numbers
GB-EDU-137260,GB-COH-07696117,CHELMER VALLEY HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-137261,GB-COH-07633408,JOHN COLET SCHOOL,sameas,Organisation company numbers
GB-EDU-137263,GB-COH-07686578,HAZELWICK SCHOOL,sameas,Organisation company numbers
GB-EDU-137266,GB-COH-07691867,CHARLTON KINGS JUNIOR SCHOOL,sameas,Organisation company numbers
GB-EDU-137285,GB-COH-07706776,THE BLUE SCHOOL,sameas,Organisation company numbers
GB-EDU-137286,GB-COH-07724780,MONTACUTE SCHOOL,sameas,Organisation company numbers
GB-EDU-137288,GB-COH-07697117,HITCHIN GIRLS' SCHOOL,sameas,Organisation company numbers
GB-EDU-137295,GB-COH-07712850,CORPUS CHRISTI CATHOLIC PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-137297,GB-COH-07695504,BIRKDALE HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-137298,GB-COH-07705465,SEVERN VALE SCHOOL,sameas,Organisation company numbers
GB-EDU-137299,GB-COH-07718002,RICHARD CHALLONER SCHOOL,sameas,Organisation company numbers
GB-EDU-137303,GB-COH-07718480,INDEPENDENT JEWISH DAY SCHOOL,sameas,Organisation company numbers
GB-EDU-137309,GB-COH-07716057,THE KING DAVID HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-137312,GB-COH-07697023,ST BERNARD'S HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-137313,GB-COH-07698729,SEXEY'S SCHOOL,sameas,Organisation company numbers
GB-EDU-137315,GB-COH-07703800,TESTWOOD SCHOOL,sameas,Organisation company numbers
GB-EDU-137335,GB-COH-07705402,AUCKLEY SCHOOL,sameas,Organisation company numbers
GB-EDU-137336,GB-COH-07721594,THE CORBET SCHOOL,sameas,Organisation company numbers
GB-EDU-137340,GB-COH-07718680,CASTERTON COLLEGE RUTLAND,sameas,Organisation company numbers
GB-EDU-137341,GB-COH-07717189,SCOUT ROAD ACADEMY,sameas,Organisation company numbers
GB-EDU-137343,GB-COH-07662135,AMERSHAM SCHOOL,sameas,Organisation company numbers
GB-EDU-137346,GB-COH-07744525,HILLCREST SCHOOL AND SIXTH FORM CENTRE,sameas,Organisation company numbers
GB-EDU-137348,GB-COH-07730938,GREAT SMEATON ACADEMY PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-137351,GB-COH-07715667,SUMMERCROFT PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-137354,GB-COH-07734360,NORTHGATE SCHOOL ARTS COLLEGE,sameas,Organisation company numbers
GB-EDU-137355,GB-COH-07743646,WADDESDON CHURCH OF ENGLAND SCHOOL,sameas,Organisation company numbers
GB-EDU-137361,GB-COH-07697281,WHITEFIELD SCHOOL,sameas,Organisation company numbers
GB-EDU-137363,GB-COH-07714867,CAMBRIDGE PARK ACADEMY LIMITED,sameas,Organisation company numbers
GB-EDU-137368,GB-COH-07654127,HURSTMERE SCHOOL,sameas,Organisation company numbers
GB-EDU-137377,GB-COH-07740516,"ABBEY COLLEGE, RAMSEY",sameas,Organisation company numbers
GB-EDU-137382,GB-COH-07735863,WYEDEAN SCHOOL AND SIXTH FORM CENTRE,sameas,Organisation company numbers
GB-EDU-137384,GB-COH-07727974,CANNOCK CHASE HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-137385,GB-COH-05264900,GUST INDEPENDENT SCHOOL LTD,sameas,Organisation company numbers
GB-EDU-137386,GB-COH-07713287,MILL HILL COUNTY HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-137388,GB-COH-07714167,CHRIST'S COLLEGE FINCHLEY,sameas,Organisation company numbers
GB-EDU-137391,GB-COH-07733200,BURNLEY ROAD ACADEMY,sameas,Organisation company numbers
GB-EDU-137397,GB-COH-07725629,SHELDWICH PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-137401,GB-COH-07671486,WOODBROOK VALE SCHOOL,sameas,Organisation company numbers
GB-EDU-137414,GB-COH-07726858,EMERSON PARK ACADEMY,sameas,Organisation company numbers
GB-EDU-137418,GB-COH-07737159,THE URSULINE ACADEMY ILFORD,sameas,Organisation company numbers
GB-EDU-137421,GB-COH-07728029,ACCRINGTON ST CHRISTOPHER'S CHURCH OF ENGLAND HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-137423,GB-COH-07654130,CHISLEHURST AND SIDCUP GRAMMAR SCHOOL,sameas,Organisation company numbers
GB-EDU-137432,GB-COH-07728265,FIELD COURT JUNIOR SCHOOL,sameas,Organisation company numbers
GB-EDU-137436,GB-COH-07724342,FORMBY HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-137437,GB-COH-07736180,ENMORE CHURCH OF ENGLAND PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-137438,GB-COH-07645519,ROOKS NEST ACADEMY,sameas,Organisation company numbers
GB-EDU-137440,GB-COH-07732888,COTHAM SCHOOL,sameas,Organisation company numbers
GB-EDU-137447,GB-COH-07732027,LINCOLN CHRIST'S HOSPITAL SCHOOL,sameas,Organisation company numbers
GB-EDU-137448,GB-COH-07733109,FRED LONGWORTH HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-137450,GB-COH-07710870,LACEY GREEN PRIMARY ACADEMY,sameas,Organisation company numbers
GB-EDU-137451,GB-COH-07669751,WESTGATE ACADEMY LTD,sameas,Organisation company numbers
GB-EDU-137452,GB-COH-07745881,BOURNEMOUTH SCHOOL,sameas,Organisation company numbers
GB-EDU-137457,GB-COH-07730940,CRAMLINGTON LEARNING VILLAGE,sameas,Organisation company numbers
GB-EDU-137458,GB-COH-07715043,BROCKHILL PARK PERFORMING ARTS COLLEGE,sameas,Organisation company numbers
GB-EDU-137465,GB-COH-07721470,ST BARTHOLOMEW'S SCHOOL,sameas,Organisation company numbers
GB-EDU-137468,GB-COH-07713374,ST IVES INFANT SCHOOL,sameas,Organisation company numbers
GB-EDU-137471,GB-COH-07721109,BAMFORD ACADEMY,sameas,Organisation company numbers
GB-EDU-137476,GB-COH-07734231,WIRRAL GRAMMAR SCHOOL FOR BOYS,sameas,Organisation company numbers
GB-EDU-137488,GB-COH-03143086,THE PRIORS SCHOOL,sameas,Organisation company numbers
GB-EDU-137491,GB-COH-06486255,SANDBACH SCHOOL,sameas,Organisation company numbers
GB-EDU-137512,GB-COH-07756219,BELTHORN ACADEMY PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-137514,GB-COH-07761675,CHESTERFIELD HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-137517,GB-COH-07770592,HARROWBARROW SCHOOL,sameas,Organisation company numbers
GB-EDU-137518,GB-COH-07763421,HENLEAZE JUNIOR SCHOOL,sameas,Organisation company numbers
GB-EDU-137519,GB-COH-07727564,LINDLEY JUNIOR SCHOOL,sameas,Organisation company numbers
GB-EDU-137538,GB-COH-07751232,CAMS HILL SCHOOL,sameas,Organisation company numbers
GB-EDU-137542,GB-COH-07737398,MELLOR PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-137543,GB-COH-07772327,PENNINE WAY JUNIOR ACADEMY,sameas,Organisation company numbers
GB-EDU-137553,GB-COH-07778406,THE WESTON ROAD ACADEMY,sameas,Organisation company numbers
GB-EDU-137556,GB-COH-07717482,BROADOAK PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-137566,GB-COH-07774109,WILLIAM TYNDALE PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-137567,GB-COH-05926424,CROYDON METROPOLITAN COLLEGE LIMITED,sameas,Organisation company numbers
GB-EDU-137598,GB-COH-07807248,BERWICK ACADEMY,sameas,Organisation company numbers
GB-EDU-137611,GB-COH-07808707,LISLE MARSDEN CHURCH OF ENGLAND PRIMARY ACADEMY,sameas,Organisation company numbers
GB-EDU-137612,GB-COH-07770687,RANGE HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-137614,GB-COH-07807158,MOULTON SCHOOL AND SCIENCE COLLEGE,sameas,Organisation company numbers
GB-EDU-137627,GB-COH-07798550,ST BEDE'S CATHOLIC COLLEGE,sameas,Organisation company numbers
GB-EDU-137633,GB-COH-07799811,BISHOPSHALT SCHOOL,sameas,Organisation company numbers
GB-EDU-137634,GB-COH-07773693,CHURCHDOWN SCHOOL,sameas,Organisation company numbers
GB-EDU-137637,GB-COH-07791971,BIRCHWOOD HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-137640,GB-COH-07652661,RAWLINS ACADEMY,sameas,Organisation company numbers
GB-EDU-137641,GB-COH-07770605,CLAYTON-LE-MOORS ALL SAINTS' CHURCH OF ENGLAND PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-137645,GB-COH-07803827,HENDON SCHOOL,sameas,Organisation company numbers
GB-EDU-137653,GB-COH-07729759,CASTLE CARROCK SCHOOL,sameas,Organisation company numbers
GB-EDU-137655,GB-COH-07809248,THE FREESTON ACADEMY,sameas,Organisation company numbers
GB-EDU-137660,GB-COH-07804043,JOYDENS WOOD INFANT SCHOOL,sameas,Organisation company numbers
GB-EDU-137661,GB-COH-07803743,JOYDENS WOOD JUNIOR SCHOOL,sameas,Organisation company numbers
GB-EDU-137663,GB-COH-07800252,WILMINGTON PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-137679,GB-COH-07831395,ICKNIELD HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-137681,GB-COH-07694573,ST CATHERINE'S CATHOLIC SCHOOL,sameas,Organisation company numbers
GB-EDU-137682,GB-COH-07797058,SIR WILLIAM BURROUGH PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-137684,GB-COH-07831414,THE DORCAN ACADEMY,sameas,Organisation company numbers
GB-EDU-137685,GB-COH-07819872,KINGSBURY HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-137693,GB-COH-07803789,BRANSGORE CHURCH OF ENGLAND PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-137695,GB-COH-07831255,COX GREEN SCHOOL,sameas,Organisation company numbers
GB-EDU-137701,GB-COH-07672607,OLDBURY ACADEMY,sameas,Organisation company numbers
GB-EDU-137707,GB-COH-07841414,THE STREETLY ACADEMY,sameas,Organisation company numbers
GB-EDU-137728,GB-COH-07800664,CHIDDINGSTONE CHURCH OF ENGLAND SCHOOL,sameas,Organisation company numbers
GB-EDU-137740,GB-COH-07834715,FURZE PLATT SENIOR SCHOOL,sameas,Organisation company numbers
GB-EDU-137741,GB-COH-07814065,SELWOOD ACADEMY,sameas,Organisation company numbers
GB-EDU-137745,GB-COH-07831292,WOODSIDE HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-137752,GB-COH-07840060,TEWKESBURY SCHOOL,sameas,Organisation company numbers
GB-EDU-137756,GB-COH-07851337,THE FIRS LOWER SCHOOL,sameas,Organisation company numbers
GB-EDU-137757,GB-COH-07831507,BISHOP'S HATFIELD GIRLS' SCHOOL,sameas,Organisation company numbers
GB-EDU-137759,GB-COH-07840804,THE AXHOLME ACADEMY,sameas,Organisation company numbers
GB-EDU-137760,GB-COH-07772345,WALTHAM LEAS PRIMARY ACADEMY LIMITED,sameas,Organisation company numbers
GB-EDU-137762,GB-COH-07848632,WEST TOWN LANE ACADEMY,sameas,Organisation company numbers
GB-EDU-137765,GB-COH-07825848,CONISBROUGH IVANHOE PRIMARY ACADEMY,sameas,Organisation company numbers
GB-EDU-137767,GB-COH-07849858,HIGHAM LANE SCHOOL,sameas,Organisation company numbers
GB-EDU-137770,GB-COH-07848367,AYLESFORD SCHOOL WARWICK,sameas,Organisation company numbers
GB-EDU-137775,GB-COH-07849654,HORSFORTH SCHOOL,sameas,Organisation company numbers
GB-EDU-137777,GB-COH-07852122,DENEFIELD SCHOOL,sameas,Organisation company numbers
GB-EDU-137787,GB-COH-07805677,SCARTHO JUNIOR ACADEMY LIMITED,sameas,Organisation company numbers
GB-EDU-137790,GB-COH-07849731,PLUME SCHOOL,sameas,Organisation company numbers
GB-EDU-137793,GB-COH-07850292,BOURNE GRAMMAR SCHOOL,sameas,Organisation company numbers
GB-EDU-137814,GB-COH-07769103,COLCHESTER ROYAL GRAMMAR SCHOOL,sameas,Organisation company numbers
GB-EDU-137825,GB-COH-07806338,LICKHILL PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-137833,GB-COH-07898331,THE MAPLESDEN NOAKES SCHOOL,sameas,Organisation company numbers
GB-EDU-137834,GB-COH-07900248,"MAYFIELD GRAMMAR SCHOOL, GRAVESEND",sameas,Organisation company numbers
GB-EDU-137836,GB-COH-07899198,WENTWORTH PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-137847,GB-COH-07900439,STANBOROUGH SCHOOL,sameas,Organisation company numbers
GB-EDU-137853,GB-COH-07897243,CRANFIELD CHURCH OF ENGLAND ACADEMY,sameas,Organisation company numbers
GB-EDU-137854,GB-COH-07836684,GRETTON PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-137857,GB-COH-07891230,QUARRYDALE ACADEMY,sameas,Organisation company numbers
GB-EDU-137871,GB-COH-07847021,GRAVENEY PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-137877,GB-COH-07898905,SHENFIELD HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-137887,GB-COH-04404965,MUSIC STUFF,sameas,Organisation company numbers
GB-EDU-137896,GB-COH-07939260,WEATHERFIELD ACADEMY,sameas,Organisation company numbers
GB-EDU-137905,GB-COH-07931627,FOREST WAY SCHOOL,sameas,Organisation company numbers
GB-EDU-137906,GB-COH-07944253,BLENHEIM HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-137907,GB-COH-07954211,CHISWICK SCHOOL,sameas,Organisation company numbers
GB-EDU-137911,GB-COH-07951293,ALLESTREE WOODLANDS SCHOOL,sameas,Organisation company numbers
GB-EDU-137917,GB-COH-07776910,SOUTHBOROUGH HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-137918,GB-COH-07943378,WOODLAND VIEW PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-137921,GB-COH-07954417,GILLOTTS SCHOOL,sameas,Organisation company numbers
GB-EDU-137929,GB-COH-07952451,UPTON HALL SCHOOL FCJ,sameas,Organisation company numbers
GB-EDU-137931,GB-COH-07937317,SOUTH WIGSTON HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-137934,GB-COH-07916763,ALFRISTON SCHOOL,sameas,Organisation company numbers
GB-EDU-137940,GB-COH-07962216,ISLEWORTH AND SYON SCHOOL FOR BOYS,sameas,Organisation company numbers
GB-EDU-137942,GB-COH-07908404,LORD LAWSON OF BEAMISH ACADEMY,sameas,Organisation company numbers
GB-EDU-137943,GB-COH-07917745,APPLECROFT SCHOOL,sameas,Organisation company numbers
GB-EDU-137964,GB-COH-07984125,HAMILTON ACADEMY,sameas,Organisation company numbers
GB-EDU-137965,GB-COH-07974098,BLACKFEN SCHOOL FOR GIRLS,sameas,Organisation company numbers
GB-EDU-137968,GB-COH-07992372,REDMOOR ACADEMY,sameas,Organisation company numbers
GB-EDU-137971,GB-COH-07973327,MOULSHAM JUNIOR SCHOOL,sameas,Organisation company numbers
GB-EDU-137986,GB-COH-07998451,LEVERTON CHURCH OF ENGLAND ACADEMY,sameas,Organisation company numbers
GB-EDU-137988,GB-COH-07986921,BISHOP VESEY'S GRAMMAR SCHOOL,sameas,Organisation company numbers
GB-EDU-137999,GB-COH-07150417,RED BALLOON LEARNER CENTRE READING,sameas,Organisation company numbers
GB-EDU-138011,GB-COH-07986805,EAGLEY INFANT SCHOOL,sameas,Organisation company numbers
GB-EDU-138012,GB-COH-09583593,THE WESTGATE SCHOOL,sameas,Organisation company numbers
GB-EDU-138019,GB-COH-07992899,THE NORTON KNATCHBULL SCHOOL,sameas,Organisation company numbers
GB-EDU-138020,GB-COH-07990655,THE JOHN OF GAUNT SCHOOL,sameas,Organisation company numbers
GB-EDU-138023,GB-COH-07994219,COUNDON COURT,sameas,Organisation company numbers
GB-EDU-138024,GB-COH-07999988,WADEBRIDGE SCHOOL,sameas,Organisation company numbers
GB-EDU-138025,GB-COH-07984453,MONKTON ACADEMY,sameas,Organisation company numbers
GB-EDU-138030,GB-COH-07982740,HUXLOW SCIENCE COLLEGE,sameas,Organisation company numbers
GB-EDU-138034,GB-COH-07974434,LUDDENHAM SCHOOL,sameas,Organisation company numbers
GB-EDU-138038,GB-COH-07954363,THE COWPLAIN SCHOOL,sameas,Organisation company numbers
GB-EDU-138040,GB-COH-07991877,THE EPIPHANY SCHOOL,sameas,Organisation company numbers
GB-EDU-138042,GB-COH-08003969,THE MARLBOROUGH SCIENCE ACADEMY LIMITED,sameas,Organisation company numbers
GB-EDU-138051,GB-COH-07992842,THE HENRIETTA BARNETT SCHOOL,sameas,Organisation company numbers
GB-EDU-138056,GB-COH-07998122,WAYNFLETE INFANTS' SCHOOL,sameas,Organisation company numbers
GB-EDU-138057,GB-COH-07994012,LONG BENNINGTON CHURCH OF ENGLAND ACADEMY,sameas,Organisation company numbers
GB-EDU-138058,GB-COH-07827237,HOLMER GREEN SENIOR SCHOOL,sameas,Organisation company numbers
GB-EDU-138062,GB-COH-07930349,SIGNHILLS INFANT ACADEMY,sameas,Organisation company numbers
GB-EDU-138078,GB-COH-07987239,MEADOWDALE ACADEMY,sameas,Organisation company numbers
GB-EDU-138108,GB-COH-08028789,THE MARKET BOSWORTH SCHOOL,sameas,Organisation company numbers
GB-EDU-138109,GB-COH-08045401,HOLY TRINITY CHURCH OF ENGLAND ACADEMY,sameas,Organisation company numbers
GB-EDU-138129,GB-COH-08027879,FIRTHMOOR PRIMARY SCHOOL,sameas,Organisation company numbers
